time,secondary_infections
1.124050962962963,17
2.018196938271605,19
3.028696098765432,23
4.027528296296296,26
5.0245657283950615,26
6.0326174814814815,28
7.043681185185185,30
8.052156049382717,31
9.048572839506173,31
10.043707259259259,31
11.052402172839507,32
12.059659061728395,33
13.06706686419753,35
14.08110261728395,36
15.092394666666667,36
16.105323851851853,36
1.081108938271605,14
1.1384118518518518,17
2.0166135308641975,19
3.023471802469136,21
4.032683851851852,26
5.029886024691358,28
6.036331061728395,28
7.040734419753086,30
8.035870814814816,31
9.036318814814814,32
10.04874548148148,32
11.049299358024692,32
12.04868661728395,32
13.052270222222223,32
14.06490864197531,32
15.074758716049383,32
16.079838814814813,33
17.085439209876544,34
18.095594666666667,34
19.098544197530863,35
20.113768296296296,37
21.126231308641977,37
22.133336493827162,39
23.14029234567901,40
24.145695209876543,41
25.155951802469136,41
