time,secondary_infections
1.1315034074074075,15
2.0145793580246916,20
3.016410864197531,23
4.016931555555556,29
5.018723160493827,32
6.028931160493827,35
7.032346864197531,37
8.03536237037037,39
9.036061234567901,40
10.048796839506172,42
11.065865086419754,47
12.071766913580246,51
13.076590222222222,58
14.083544098765431,66
15.088732049382717,73
16.10347812345679,82
17.10164622222222,89
18.10895012345679,96
19.114014024691357,100
20.11581313580247,107
21.13397649382716,113
22.14172325925926,122
23.141933037037038,133
24.140508444444446,141
25.139794962962963,149
26.136796444444446,156
27.141355851851852,163
28.170095802469135,165
29.13403851851852,168
30.13886024691358,171
31.153083654320987,175
32.16739041975308,183
33.16597293827161,188
34.18427891358024,192
35.18610449382716,195
36.185532049382715,197
37.183606518518516,203
38.19790577777778,204
39.20141313580247,206
40.20263032098765,209
41.21012227160494,211
42.211964049382715,217
43.218162962962964,219
44.225951604938274,220
45.227088592592594,223
46.241670716049384,228
47.23955239506173,232
48.2450532345679,235
49.26156009876543,237
50.270026666666666,240
51.27658824691358,240
52.29201066666667,241
53.284540444444445,242
54.293598814814814,242
55.302123061728395,242
56.30063762962963,242
57.31158716049383,242
58.30649718518519,242
59.30567901234568,243
60.31594824691358,248
61.312266666666666,256
62.32090785185185,258
63.35030716049383,259
64.36693925925925,264
65.38576592592592,266
66.39653372839506,272
67.39663565432099,272
68.41359328395062,275
69.42819279012346,279
70.4390206419753,282
71.4812744691358,289
72.44148266666667,289
73.45612444444444,291
74.46478143209876,296
75.4644242962963,301
76.48235180246914,310
77.50469807407407,312
78.53529007407407,318
79.54978093827161,323
80.55433283950617,332
81.58201639506173,339
82.58779733333333,345
83.60461985185185,361
84.6329544691358,370
85.63235516049383,373
86.65576375308642,390
87.65415190123457,411
88.70811456790123,428
89.67958281481482,441
90.69288098765432,460
91.72327190123457,494
92.73018745679012,523
93.74121639506173,550
94.75025106172839,567
95.76228464197531,599
96.77753362962963,613
97.77459081481481,624
98.78109116049383,640
99.80322370370371,657
100.81121580246914,678
101.81093135802469,696
102.83279407407407,712
103.84683101234567,729
104.84918162962963,752
105.85957293827161,769
106.85182064197531,778
107.925408,795
108.87010054320987,805
109.89168355555556,813
110.88987022222223,825
111.88604049382717,833
112.88830933333334,840
113.91131851851851,848
114.91665027160494,852
115.93584355555555,857
116.93465560493827,864
117.93811516049382,874
118.94714034567902,882
119.96663940740741,891
120.9736821728395,901
121.99845175308641,910
