time,secondary_infections
1.1288624197530863,15
2.0288655802469138,18
3.032858074074074,18
4.030390913580247,19
5.027393975308642,23
6.025349135802469,25
7.025568790123457,26
8.035008395061729,28
9.042749234567902,30
10.040798024691359,30
11.049419061728395,30
12.050009679012346,31
13.049449481481481,33
14.04654301234568,35
15.041542320987654,36
16.04311861728395,37
17.04074824691358,38
18.04530172839506,38
19.045601975308642,40
20.05427950617284,42
21.05352335802469,43
22.049071802469136,44
23.055521975308643,45
24.05587160493827,46
25.065347555555554,48
26.077306469135802,50
27.081301333333332,53
28.090556444444445,55
29.08853688888889,61
30.100025679012347,64
31.096606419753087,70
32.14076720987654,73
33.10539022222222,77
34.11078360493827,79
35.11401837037037,81
36.119393580246914,86
37.125534024691355,89
38.13300503703704,91
39.12962528395062,95
40.14886202469136,100
41.166815209876546,105
42.17430913580247,112
43.19033679012346,122
44.18746074074074,126
45.19689283950617,140
46.22148266666667,147
47.21459437037037,155
48.23136039506173,168
49.23601935802469,177
50.24077116049383,185
51.251641679012344,194
52.24662518518519,204
53.25531338271605,216
54.26782735802469,222
55.2704750617284,231
56.29142241975309,236
57.299140345679014,238
58.29826765432099,242
59.29714765432099,244
60.30022874074074,249
61.323220938271604,249
62.334940049382716,251
63.346710913580246,254
64.36015841975309,259
65.39327407407407,263
66.42198439506173,269
67.46276464197531,277
68.49163456790123,289
69.51309985185185,299
70.54567308641975,316
71.56842666666667,337
72.59245748148147,356
73.60006755555555,388
74.6251365925926,412
75.64133175308642,440
76.63675733333334,462
77.66326360493827,500
78.67922133333333,528
79.70903861728395,548
80.72273856790123,587
81.74900977777777,615
82.77111348148148,648
83.81001560493827,674
84.82361244444445,703
85.81889343209876,738
86.82381550617283,761
87.88554903703704,804
88.83873580246913,828
89.84627911111112,853
90.85437787654321,871
91.86348167901235,893
92.8690449382716,912
93.907264,923
94.91854143209876,948
95.95296592592592,964
97.02226488888888,985
98.02000987654321,1021
99.02933846913581,1051
100.05728237037037,1073
101.11874804938272,1096
102.14572641975309,1125
103.17410212345679,1149
104.18149175308642,1179
105.19563338271605,1215
106.22708345679013,1239
107.22296612345679,1268
108.23469629629629,1283
109.26066449382716,1312
110.27191901234568,1342
111.31777975308643,1362
112.33534222222222,1394
113.3805329382716,1420
114.4082642962963,1448
115.46205274074075,1473
116.54035713580247,1497
117.49621056790123,1517
118.5305765925926,1535
119.55033007407407,1555
120.57326854320988,1567
121.58644345679012,1583
