time,secondary_infections
1.1286147160493827,15
2.0055375802469135,18
3.012823703703704,21
4.015741234567901,27
5.0150313086419755,32
6.016978567901234,33
7.026356938271605,35
8.027060148148148,44
9.021002271604939,49
10.024257975308641,58
11.0206052345679,65
12.025321086419753,74
13.025429333333333,77
14.034210765432098,80
15.03258311111111,86
16.03352375308642,90
17.031058172839508,98
18.03076424691358,104
19.025766320987653,104
20.033859160493826,105
21.030815604938272,110
22.032820938271605,117
23.031551209876543,122
24.047811160493826,130
25.049173333333332,141
26.066773333333334,145
27.082339555555556,148
28.098194172839506,152
29.11749451851852,162
30.116821728395063,171
31.164187654320987,175
32.13246222222222,177
33.148345679012344,179
34.14730824691358,182
35.1467867654321,188
36.14872256790123,191
37.148065580246914,192
38.16690014814815,193
39.16904533333334,196
40.18725886419753,198
41.18498488888889,201
42.21842567901235,204
43.220807111111114,208
44.22978488888889,211
45.24908602469136,212
46.2498532345679,216
47.247193283950615,225
48.26519071604938,235
49.29916958024691,240
50.315735308641976,245
51.331330370370374,254
52.33387693827161,257
53.32982004938272,262
54.34405372839506,267
55.34411496296296,269
56.36276819753086,271
57.37771377777778,280
58.358754765432096,285
59.40271604938272,287
60.36235377777778,287
61.36518162962963,289
62.37993916049383,294
63.39061807407408,294
64.39513204938271,306
65.41305441975308,313
66.41890725925926,320
67.43213234567901,327
68.4357578271605,333
69.44726162962964,339
70.44688750617284,340
71.44698548148148,341
72.46162962962963,343
73.46780286419754,346
74.4866978765432,348
75.50885609876543,355
76.50440651851852,361
77.50392770370371,370
78.51255427160494,374
79.5082504691358,380
80.519104,386
81.53710498765432,396
82.53546271604938,405
83.57494162962963,414
84.53441896296296,418
85.5553655308642,424
86.56085293827161,432
87.57054222222222,443
88.57662972839506,449
89.57641837037038,453
90.58070162962963,456
91.59048019753087,461
92.59956819753086,464
93.61010212345678,468
94.62671683950617,472
95.62398933333333,479
96.62948424691358,486
97.64874192592593,492
98.6638024691358,496
99.66943367901234,503
100.68950320987655,507
101.70815051851852,512
102.71367901234568,514
103.70853649382715,520
104.73382360493827,523
105.75056948148148,523
106.82149175308642,523
107.78216059259259,527
108.80266271604938,534
109.79990834567901,542
110.80420780246914,563
111.79811081481482,576
112.81244049382715,586
113.824352,596
114.83441145679012,605
115.84866488888889,628
116.84684523456791,639
117.87650844444444,654
118.88292069135802,666
119.89815980246914,676
120.90907772839506,687
121.92417935802469,692
