time,secondary_infections
1.1030866172839506,15
1.9980073086419754,22
3.0158885925925927,28
4.018697086419753,38
5.014980740740741,52
6.012994765432099,60
7.0270222222222225,78
8.02222064197531,95
9.024650271604939,105
10.029088,123
11.034010864197532,138
12.031865283950617,147
13.03148562962963,160
14.03714449382716,178
15.041579061728395,195
16.03710498765432,208
17.037366913580247,222
18.038164938271606,247
19.036813827160493,261
20.03768691358025,275
21.0432612345679,297
22.040570074074076,325
23.03636898765432,347
24.036668444444445,374
25.037101827160495,400
26.038436740740742,422
27.039911901234568,446
28.044626962962962,462
29.045729185185184,480
30.04489837037037,506
31.043944296296296,517
32.039184197530865,540
33.05281382716049,567
34.05677985185185,583
35.0678482962963,615
36.0802615308642,649
37.089115654320985,676
38.09284938271605,709
39.105424987654324,733
40.1073252345679,752
41.10889244444444,773
42.10985204938272,798
43.121544691358025,833
44.12536098765432,861
45.13463901234568,886
46.133194271604935,906
47.13706311111111,923
48.136884938271606,952
49.138633481481484,982
50.153196641975306,1005
51.16065975308642,1026
52.17423051851852,1057
53.18410113580247,1083
54.18468266666667,1105
55.18403950617284,1129
56.193159901234566,1159
57.20241856790123,1185
58.20768316049383,1217
59.21460977777778,1245
60.227870814814814,1263
61.240784197530864,1282
62.251171950617284,1315
63.25803891358024,1345
64.27836562962963,1379
65.28658133333333,1416
66.29820325925925,1452
67.31237175308642,1480
68.31479466666667,1514
69.33110083950618,1549
70.33438656790123,1574
71.35246656790123,1592
72.36692345679012,1625
73.37518419753087,1664
74.38191012345679,1701
75.3812187654321,1731
76.38710597530864,1755
77.4073781728395,1787
78.41512533333334,1811
79.41271624691358,1838
80.42340345679013,1864
81.43768651851852,1895
82.4564049382716,1940
83.46108404938272,1968
84.47118577777778,1999
85.46686301234568,2027
86.4730852345679,2047
87.47550024691358,2068
88.48560355555556,2093
89.49794291358025,2115
90.51467338271605,2138
91.51910716049383,2158
92.5333522962963,2172
93.53300385185184,2192
94.53522686419753,2206
95.53526479012346,2224
96.54802686419752,2247
97.56316997530864,2262
98.57904987654321,2287
99.59228167901234,2312
100.59715318518519,2326
101.60298587654322,2349
102.60857758024692,2369
103.62138311111111,2391
104.6286344691358,2411
105.63296948148148,2436
106.62966044444444,2466
107.6344861234568,2501
108.65549116049382,2524
109.6545655308642,2540
110.66454597530864,2567
111.67536355555555,2595
112.69503328395062,2613
113.69361659259259,2633
114.69697698765432,2651
115.70181530864197,2663
116.71224533333333,2689
117.72179911111111,2704
118.73577520987655,2727
119.74916108641975,2749
120.7496821728395,2775
121.75313856790123,2800
122.78115081481481,2827
123.78496316049383,2857
124.79219832098765,2882
125.78750261728395,2910
126.8084590617284,2937
127.81488790123457,2958
128.84399367901236,2991
129.8515089382716,3019
130.8563784691358,3050
131.856375308642,3080
132.8768517530864,3111
133.87549708641976,3133
134.89442014814816,3164
135.89599249382715,3195
136.91131496296296,3222
137.9061882469136,3260
138.90819002469135,3290
139.91958162962962,3309
140.93482666666668,3336
141.937344,3361
142.93919920987653,3385
143.94044918518517,3424
144.94717669135804,3459
145.94444404938272,3501
146.9521809382716,3538
147.9472762469136,3569
148.98792019753085,3594
150.00586785185186,3621
151.02167032098765,3654
152.0388381234568,3688
153.05500365432098,3736
154.0891812345679,3772
155.1047640493827,3805
156.10459338271605,3847
157.1218046419753,3884
158.14449817283952,3920
159.16068266666667,3959
160.18769777777777,3982
161.20154666666667,4020
162.21717372839507,4069
163.23838933333334,4104
164.2496485925926,4140
165.25739733333333,4171
166.26099634567902,4196
167.2709092345679,4240
168.30449224691358,4283
169.30707160493827,4331
170.32163120987656,4361
171.33945916049382,4398
172.35341708641974,4433
173.3828353580247,4472
174.40594014814815,4515
175.43484681481482,4546
176.45103565432098,4579
177.46709214814814,4621
178.4633765925926,4652
179.4618074074074,4699
180.46688948148147,4734
181.4885815308642,4790
182.50501609876542,4822
183.52922469135802,4857
184.5389787654321,4914
185.5434488888889,4969
186.54625066666668,5015
187.55802074074074,5055
188.55338903703705,5093
189.5818172839506,5132
190.58642725925927,5167
191.5864821728395,5207
192.60272513580247,5272
193.6201726419753,5308
