time,secondary_infections
1.0974214320987654,14
2.0119525925925927,17
3.008480790123457,22
4.017732345679012,23
5.029466864197531,27
6.033142518518519,31
7.048101925925926,37
8.045824395061729,40
9.052796839506172,44
10.051762172839506,53
11.056073481481482,56
12.05127624691358,61
13.051277827160494,65
14.06367486419753,68
15.077837432098766,70
16.085259456790123,73
17.08746785185185,76
18.105061530864198,83
19.11583565432099,89
20.121199407407406,91
21.137665975308643,93
22.141904197530863,97
23.162007308641975,98
24.18003990123457,98
25.191686716049382,99
26.205874172839508,101
27.218251061728395,101
28.222424098765433,102
29.218219456790123,103
30.234845234567903,103
31.24077827160494,103
