time,secondary_infections
1.598420225652719,0
2.595946789726545,23
3.5957937096466415,30
4.595884591508675,38
5.595840207343496,43
6.595861040727152,46
7.595926560209082,51
8.597377348737558,59
9.597852289498285,72
10.598240575460327,82
11.600541909521521,88
12.598140031739208,92
13.598113159693623,97
14.598837195258925,108
15.59671581332322,124
16.5963341698893,140
17.59920313817183,154
18.59955941922565,168
19.598614066700645,189
20.597458266807408,216
21.59953224524697,241
22.59847970647272,260
23.598239669661037,277
24.59817656564388,297
25.59937795743468,324
26.598896676078926,341
27.59857843859526,361
28.598044922813823,376
29.596925958758355,397
30.602450126691128,418
31.59843109524419,431
32.59594437426178,449
33.60348756881055,459
34.59896098782847,467
35.59893381384979,486
36.59825386051657,493
37.59825235085109,503
38.59927137505163,514
39.59635439940676,527
40.59819498356276,540
41.598445588032824,548
42.598191058432505,556
43.598130973746315,560
44.598152712929256,564
45.598183510105095,571
46.598167507650984,575
47.59827076876997,576
48.59820373962256,580
49.598450117029266,588
50.598417206321756,591
51.59824570832297,595
52.59709957028882,598
53.598163884453825,601
54.59874148246735,603
55.599656037816516,605
56.59976412986505,607
57.59886134990664,608
58.59982089328718,609
59.60002198072942,609
60.598708873692935,610
61.59813640854205,610
62.598160865122864,612
63.59981364689287,614
64.59919408017893,617
65.5981490897321,618
66.59879492462542,620
67.59846008082145,620
68.59824751992154,621
69.59980489083307,625
70.5981829062389,631
71.59826925910448,631
72.59751533216264,631
73.59924691847081,631
74.59605397597579,631
75.59600808214513,632
76.59966751127418,632
77.59945495037428,632
78.5983453462448,634
79.59864184454551,634
80.59892143459284,636
81.59741871357177,640
82.59819890869302,642
83.59894830663842,643
84.5984730639446,643
85.59817807530936,645
86.59923876627721,648
87.59892566165618,651
88.59685621221307,655
89.59855941681019,659
90.59892898292024,662
91.59889456254726,668
92.59825325665038,672
93.59852258097241,674
94.59961890004566,679
95.59834957330814,681
96.59839274974094,683
97.60444439479322,688
98.61213946168952,692
99.61231428095238,693
100.70262005463782,695
101.6982746335136,695
102.69622541358795,698
103.6989902149522,705
104.69827161418264,708
105.69920066232044,716
106.69629878333039,726
107.69825712139401,727
108.69827886057696,733
109.69963423824696,737
110.69827825671076,744
111.69860192899017,746
112.69621756332745,750
113.69420095217622,754
114.68924079526762,757
115.69381659134443,761
116.69473326022526,762
117.69469098959176,768
118.69044762185416,775
119.69053548438522,788
120.69607414510664,798
121.6998015091824,806
122.69651406162816,816
123.69875712260175,825
124.69874776267575,827
125.69852614378296,836
126.70055785158901,846
127.71406603639139,852
128.71171005243974,858
129.71182901407974,859
130.71450716064533,861
131.71811646888037,864
132.71581996574872,869
133.7140138019657,872
134.71123088461567,875
135.7144488875577,877
136.71262641938748,879
137.71263155225012,880
138.71228583885468,884
139.71165600641547,888
140.71101681405028,890
141.70958987823641,892
142.71132418194247,893
143.71136131971332,897
144.70664874794383,898
145.71143589718815,898
146.71142955659315,903
147.71088396348784,905
148.7109383114452,905
149.7112698339851,906
150.7124289551424,906
151.71207448568717,906
152.71238215551244,906
153.71100443479332,906
