time,secondary_infections
1.7378773861772614,0
2.7376738832702494,22
3.734201954594093,28
4.733750866547987,36
5.739119840869181,45
6.740297379945362,57
7.7509018741591165,65
8.754602668122386,78
9.757366261754255,93
10.756309797849752,112
11.761161560776717,130
12.766586694653851,148
13.772761226476392,175
14.786024543537545,190
15.78784942717253,223
16.805075918057774,254
17.803472049449393,279
18.81369791956019,299
19.815440979326038,335
20.8154270904036,357
21.820747755429363,388
22.83044614842065,420
23.834435288491036,453
24.83143346964606,477
25.82696244435373,495
26.83265961995077,523
27.832713062108844,543
28.84707632144039,576
29.843253848439247,612
30.844016531440897,639
31.860664216580233,673
32.86253801337684,697
33.86009718622509,740
34.85904132618678,772
35.86492690803601,805
36.86133360225508,830
37.86314550276691,857
38.874594805784554,894
39.88351723071795,910
40.88383124113826,939
41.889159454491434,982
42.8848846857118,1005
43.884186616392796,1019
44.89222951021621,1048
45.89496683566868,1076
46.901900427295715,1101
47.898588221227584,1112
48.898225901511836,1129
49.894285372669984,1143
50.90471293408921,1168
51.90105743009041,1183
52.897891359640965,1205
53.89839075698251,1222
54.8983403341554,1248
55.90136026898616,1273
56.898215937719655,1297
57.89809244708321,1312
58.901273312254375,1327
59.89712354377667,1352
60.89809395674869,1361
61.90239197437675,1374
62.902702663533006,1385
63.90630110217658,1399
64.9062989886449,1410
65.90487265669724,1422
66.902643182713,1435
67.90749524757307,1445
68.9034704793973,1461
69.90231316983858,1476
70.90194511339399,1487
71.9046108807026,1503
72.90567066587117,1509
73.90343243582714,1520
74.89886781127491,1526
75.89821925898372,1537
76.90585877019026,1547
77.90098224874939,1553
78.90697803617883,1562
79.9109523815275,1572
80.91484792233798,1582
81.91113927811419,1583
82.91478361058843,1587
83.91886182092227,1596
84.91919515506076,1601
85.91485879192945,1606
86.91095721245703,1610
87.91477364679625,1612
88.91743488510842,1616
89.91470903311361,1618
90.91474043415563,1619
91.9147096369798,1619
92.91474586895137,1623
93.91557195790328,1625
94.91760125024456,1630
95.91462298218111,1630
96.91463415370569,1630
97.9109267172143,1634
98.91464381556477,1635
99.91621930246208,1635
100.91982589329926,1636
101.93140532948148,1637
102.93153455684676,1640
103.92897084292474,1644
104.93146752769934,1645
105.9275085809386,1646
106.92313085297307,1648
107.92430023985565,1648
108.93133980999954,1648
109.92803515225881,1649
110.93368130116257,1649
