time,secondary_infections
0.835142,14
1.746476,21
2.753703,23
3.687517,28
4.66003,32
5.685918,38
6.690384,43
7.660572,51
8.654014,56
9.674172,61
10.715989,69
11.699748,76
12.688226,83
13.662795,94
14.655757,104
15.614394,109
16.556271,115
17.535556,124
18.535914,136
19.538032,142
20.540062,154
21.553092,162
22.567791,172
23.543427,185
24.529346,198
25.572596,205
26.598831,211
27.582602,221
28.601488,240
29.61095,249
30.632119,262
31.583092,267
32.615302,273
33.608745,286
34.645853,304
35.663772,319
36.669088,343
37.672216,363
38.670973,377
39.698308,395
40.787711,425
41.678554,442
42.678581,466
43.73393,491
44.795928,516
45.942434,537
46.95924,554
48.041882,579
49.084088,600
50.148903,628
51.241673,652
52.143544,672
53.231064,699
54.227049,726
55.354443,747
56.447108,777
57.583944,812
58.571414,836
59.706715,877
60.852824,912
61.821853,955
62.937398,1009
63.972852,1050
65.195231,1085
66.218216,1119
67.207379,1165
68.418341,1217
69.481639,1255
70.706712,1304
71.761004,1346
72.75781,1402
73.734513,1447
74.919645,1491
76.110066,1535
77.356725,1577
78.314116,1638
79.455065,1680
80.685409,1727
81.793121,1774
82.728779,1810
83.914543,1848
84.950602,1890
86.082693,1931
87.089672,1963
88.235075,2006
89.335269,2067
90.506602,2123
91.640829,2177
92.608626,2236
93.809714,2302
95.020974,2375
96.215193,2426
97.325632,2487
98.358662,2543
99.6665,2608
100.847504,2667
102.096662,2716
103.273316,2770
104.63248,2841
105.546874,2901
107.068927,2972
108.372734,3044
109.944476,3114
111.19836,3194
112.603946,3268
113.694349,3352
114.972306,3412
116.487859,3498
117.809264,3561
119.034935,3632
120.244386,3694
121.614074,3769
