time,secondary_infections
0.81331,15
1.691345,23
2.665529,27
3.606347,35
4.583482,40
5.573736,44
6.574251,47
7.576493,54
8.572099,61
9.561103,68
10.557267,80
11.560264,90
12.561754,102
13.550928,117
14.557924,129
15.523353,142
16.48198,160
17.490466,173
18.465295,189
19.45348,210
20.431384,225
21.42734,251
22.370916,286
23.374368,312
24.367816,342
25.373753,379
26.383891,415
27.348786,447
28.360968,484
29.359979,525
30.380948,567
31.393169,601
32.371801,647
33.411972,690
34.376623,742
35.369798,803
36.400505,857
37.431503,911
38.444008,961
39.512182,1009
40.514849,1076
41.510926,1122
42.566812,1173
43.638241,1242
44.680217,1302
45.719108,1354
46.769802,1422
47.775635,1492
48.819661,1567
49.893561,1619
50.95563,1682
52.013797,1736
53.061943,1803
54.107719,1863
55.13285,1916
56.193297,2008
57.208267,2084
58.19892,2149
59.1948,2227
60.213752,2296
61.281257,2371
62.355174,2437
63.427785,2504
64.500932,2589
65.506987,2665
66.658075,2760
67.73742,2852
68.824677,2937
69.873444,3016
70.900074,3098
71.926861,3193
72.936246,3274
73.919332,3358
74.925584,3426
75.91639,3510
76.918856,3576
77.923367,3638
78.914888,3715
79.920992,3792
80.929208,3875
82.013504,3961
83.064612,4043
84.155603,4123
85.224169,4187
86.251027,4251
87.269749,4315
88.296463,4381
89.354419,4450
90.36357,4521
91.372938,4607
92.365599,4692
93.466873,4773
94.544297,4862
95.574998,4962
96.582366,5027
97.669259,5098
98.676826,5168
99.684325,5241
100.724199,5306
101.724063,5366
102.794103,5431
103.868327,5512
104.867156,5571
105.935948,5639
106.918765,5708
107.951741,5775
109.008603,5851
110.022436,5914
111.076808,5976
112.175074,6041
113.219564,6100
114.260022,6165
115.246495,6222
116.327356,6275
117.370345,6331
118.394354,6381
119.402958,6440
120.460701,6489
121.49601,6549
122.578133,6589
123.57879,6636
124.584199,6691
125.592395,6735
126.614154,6796
127.658192,6850
128.631136,6909
129.693222,6975
130.744753,7039
131.773949,7107
132.85472,7181
133.913519,7256
135.02235,7326
136.035231,7407
137.077338,7480
138.106911,7549
139.153096,7632
140.161774,7691
141.15417,7767
142.235661,7825
143.272227,7890
144.30649,7960
145.380333,8031
146.422443,8102
147.460211,8168
148.540073,8235
149.51719,8306
150.586375,8375
151.600026,8437
152.606408,8489
153.68963,8563
154.760917,8638
155.774801,8726
156.825537,8808
157.914617,8881
159.003056,8966
160.078892,9046
161.210228,9104
162.191907,9186
163.239343,9252
164.281916,9315
165.32135,9390
166.339116,9458
167.432614,9532
168.522019,9605
169.567855,9690
170.617192,9786
171.714652,9854
172.760211,9925
173.848647,9999
174.843705,10070
175.935786,10123
176.982849,10182
178.048288,10229
179.078596,10283
180.102985,10351
181.21006,10422
182.281016,10482
183.352877,10532
184.420201,10567
185.436451,10617
186.435938,10673
187.447571,10737
188.528639,10793
189.588354,10865
190.616432,10941
191.627036,11007
192.622568,11065
193.622899,11115
194.693306,11185
195.743965,11240
196.779461,11321
197.824566,11386
198.862451,11460
199.884874,11513
201.033236,11578
202.043176,11665
203.091228,11733
204.202967,11815
205.34257,11888
206.462539,11963
207.57806,12043
208.558395,12107
209.615772,12168
210.652769,12234
211.69332,12318
212.705263,12384
213.797766,12450
214.767762,12516
215.798599,12573
216.84631,12645
217.929756,12738
218.941569,12791
220.064823,12875
221.066113,12931
222.072463,13006
223.101884,13066
224.089428,13125
225.090852,13197
226.159526,13277
227.203733,13337
228.211388,13402
229.294523,13450
230.30259,13507
231.332393,13576
232.395378,13653
233.414063,13704
234.50441,13784
235.561497,13855
236.580502,13927
237.691639,13993
238.766954,14071
239.780102,14131
240.815813,14207
241.898908,14292
242.993269,14363
244.037339,14433
245.131229,14502
246.127948,14570
247.199414,14635
248.281296,14707
249.307593,14764
250.306092,14834
251.402326,14902
252.416723,14980
253.482881,15066
254.504841,15151
255.561278,15222
256.568777,15284
257.635901,15351
258.700086,15434
259.705086,15508
260.71435,15580
261.718061,15654
262.77833,15727
263.828206,15798
264.843294,15860
265.903293,15918
266.978505,15978
268.047186,16055
269.315152,16141
270.340324,16209
271.361242,16275
272.429221,16337
273.470899,16420
274.462295,16486
275.573979,16554
276.597706,16610
277.63708,16688
278.757898,16752
279.918358,16804
280.942389,16882
281.986154,16945
283.046278,17020
284.064544,17094
285.103941,17166
286.13605,17242
287.167252,17299
288.235424,17364
289.271248,17438
290.263677,17496
291.442581,17577
292.4815,17637
293.579508,17707
294.704713,17796
295.733147,17872
296.712962,17934
297.743759,18006
