time,secondary_infections
0.811379,17
1.676455,18
2.633648,22
3.585618,26
4.56031,32
5.523183,37
6.507251,41
7.52927,46
8.498161,51
9.49996,56
10.491118,58
11.529226,62
12.504657,64
13.492553,68
14.51807,70
15.544435,70
16.518037,71
17.584972,71
18.582563,71
19.619453,71
20.637212,71
21.672429,72
22.727088,72
23.800208,72
24.731125,73
25.824237,73
26.822984,75
27.892624,76
28.889099,79
29.968731,84
31.045779,89
32.024067,91
33.060151,103
34.070076,113
35.095958,125
36.115445,146
37.183405,171
38.277992,192
39.248944,211
40.229626,239
41.281077,263
42.50574,287
43.474356,320
44.442535,339
45.553086,366
46.611562,388
47.638654,418
48.636631,433
49.633496,438
50.716311,459
51.754665,474
52.831494,491
53.863748,504
54.880101,518
55.893536,540
56.877364,559
58.147275,584
58.979002,607
60.004468,637
61.035584,676
62.060921,708
63.139401,726
64.07013,751
65.146803,775
66.160269,806
67.30106,839
68.45099,872
69.425298,901
70.591995,951
71.685506,993
72.971019,1042
74.074491,1085
75.156568,1132
76.225452,1185
77.320829,1232
78.540788,1274
79.46131,1311
80.622252,1349
81.755485,1397
82.882082,1446
84.149949,1491
85.227017,1533
86.372378,1576
87.408629,1619
88.62885,1663
89.658728,1697
90.685523,1736
91.912174,1778
93.072793,1824
94.02928,1870
95.214469,1901
96.371156,1941
97.570037,1969
98.777863,1990
99.862119,2030
100.961592,2057
102.198237,2093
103.446373,2120
104.539615,2139
105.50176,2168
106.523405,2202
107.577759,2226
108.862433,2268
109.997306,2302
111.060837,2338
112.239664,2381
113.745514,2439
114.781005,2491
115.788828,2563
117.066697,2621
118.144268,2658
119.117706,2698
120.312696,2752
121.5702,2800
