time,secondary_infections
1.017987,16
1.865981,19
2.806005,23
3.814225,33
4.787619,36
5.787037,47
6.792181,50
7.783428,54
8.797712,56
9.826375,59
10.80876,67
11.822386,72
12.841867,77
13.838292,83
14.82874,87
15.846326,97
16.834501,108
17.863588,125
18.858863,139
19.830579,146
20.889557,167
21.881371,193
22.917897,207
24.080028,222
24.988036,232
26.039776,254
27.015541,260
28.099116,271
29.100251,283
30.175346,289
31.22806,300
32.222971,315
33.308859,331
34.328565,342
35.396734,357
36.459046,366
37.465082,377
38.496968,396
39.515719,417
40.520955,435
41.579299,456
42.603167,480
43.604502,519
44.622426,544
45.694369,568
46.697596,591
47.757565,624
48.8102,652
49.904252,683
50.887763,725
51.877314,757
52.935595,793
53.987414,821
55.156988,851
56.199063,883
57.291323,917
58.437933,961
59.622952,1007
60.679845,1041
61.749247,1076
62.867288,1117
63.917253,1163
65.151602,1191
66.21131,1215
67.435456,1255
68.401851,1281
69.414147,1313
70.62603,1355
71.603991,1393
72.681271,1448
73.882661,1504
75.144556,1549
76.288583,1583
77.397407,1627
78.456997,1671
79.728833,1718
80.725898,1766
81.970474,1812
82.891186,1853
84.090922,1898
85.115586,1944
86.128177,1979
87.210376,2030
88.215374,2074
89.368769,2127
90.556686,2178
91.768465,2225
92.727928,2261
93.843145,2310
94.884226,2350
96.138312,2392
97.283114,2438
98.606213,2510
100.183638,2570
101.443649,2620
102.2889,2665
103.457826,2726
104.68898,2791
105.821566,2848
106.801559,2901
108.391637,2973
109.340064,3042
110.675952,3091
111.915931,3146
113.008971,3193
114.049937,3254
115.303583,3311
116.359631,3363
117.425931,3410
118.571254,3444
119.792193,3498
121.161288,3547
122.334253,3596
