time,secondary_infections
1.1912316049382716,14
2.055931259259259,26
3.051171160493827,36
4.054174024691358,39
5.060422716049382,49
6.0725135802469135,55
7.091367111111111,65
8.08913461728395,76
9.095100839506173,87
10.098943604938272,90
11.107036444444445,96
12.120353185185186,116
13.127605333333333,128
14.126357728395062,139
15.12589037037037,157
16.130283061728395,181
17.12796839506173,197
18.13856434567901,218
19.152220049382716,246
20.153388641975308,266
21.15944098765432,293
22.180124049382716,330
23.187723061728395,359
24.191006419753087,394
25.198241185185186,429
26.222176790123456,454
27.240592197530866,481
28.25989925925926,511
29.2592,554
30.25775802469136,595
31.26971496296296,626
32.27494360493827,648
33.28545027160494,687
34.29383190123457,721
35.306263703703706,755
36.312587061728394,791
37.33529955555556,840
38.3450212345679,889
39.34652444444445,938
40.35478004938272,1000
41.385531654320985,1058
42.39909412345679,1111
43.4056667654321,1160
44.421265777777776,1211
45.42067318518519,1257
46.449820049382716,1295
47.445965037037034,1340
48.4631415308642,1395
49.481055209876544,1427
50.476473679012344,1462
51.5014775308642,1512
52.52161185185185,1557
53.519043555555555,1590
54.54437293827161,1636
55.549140938271606,1664
56.56564819753086,1703
57.594662716049385,1752
58.60437254320988,1789
59.621177283950615,1827
60.635220543209876,1875
61.65641679012346,1917
62.67524108641975,1953
63.67301688888889,1985
64.68045274074075,2019
65.69205412345678,2045
66.69029372839506,2090
67.71267120987655,2138
68.73263683950617,2179
69.743232,2211
70.74276108641975,2246
71.75343407407408,2275
72.77289125925925,2319
73.77761975308643,2367
74.78396286419753,2410
75.79311209876543,2443
76.79399585185185,2478
77.81715002469136,2525
78.82289303703703,2562
79.82230320987654,2609
80.82677214814815,2663
81.82773846913581,2710
82.85376908641976,2758
83.87929995061728,2810
84.9056695308642,2850
85.90703525925926,2888
86.90417303703704,2927
87.90402883950617,2970
88.90176079012346,3006
89.92002409876544,3046
90.93647644444444,3083
91.93740088888889,3129
92.96175644444445,3175
93.9606328888889,3213
94.98713441975309,3265
96.00955930864197,3307
97.02017185185186,3355
98.01639901234567,3399
99.02124128395062,3437
100.0542957037037,3483
101.07083219753086,3524
102.10033619753086,3572
103.10421056790123,3612
104.1373886419753,3666
105.13944296296296,3719
106.13764740740741,3761
107.1557175308642,3814
108.18963990123457,3870
109.20473283950618,3917
110.2384695308642,3978
111.23816296296296,4034
112.26845708641976,4094
113.35701570370371,4163
114.37639743209877,4227
115.38695545679012,4289
116.38974538271604,4344
117.40678439506173,4423
118.4345517037037,4480
119.45540503703704,4556
120.47530943209877,4628
121.48766972839506,4698
122.49953303703704,4774
123.53552908641976,4833
124.59799111111111,4902
125.65225955555556,4968
126.67744553086419,5020
127.68849501234568,5082
128.72255446913582,5142
129.73512730864198,5209
130.7595990123457,5271
131.8030305185185,5337
132.83452444444444,5396
133.87074172839507,5460
134.88021451851853,5524
135.91312237037036,5589
136.9237902222222,5657
137.92070439506173,5717
138.9375249382716,5783
139.9469661234568,5849
140.95352296296295,5911
141.95772997530864,5979
142.9816248888889,6038
144.0223525925926,6098
145.062020345679,6149
146.09008079012347,6195
147.13161916049384,6267
148.12738923456791,6318
149.1539117037037,6376
150.19189609876543,6422
151.20580148148147,6484
152.2536126419753,6540
153.26469214814816,6603
154.2979089382716,6655
155.33646419753086,6703
156.37363871604938,6765
157.39364543209877,6830
158.42123575308642,6890
159.4596187654321,6951
160.48149096296297,7016
161.52634113580248,7070
162.5375399506173,7131
163.53729856790125,7196
164.57542004938273,7258
165.62016790123457,7318
166.63655308641975,7387
167.66845866666668,7438
168.68676029629628,7485
169.72160632098766,7530
170.75520079012347,7576
171.7614510617284,7620
172.76298548148148,7669
173.78806874074075,7716
174.78770449382716,7758
175.7956645925926,7814
176.79798202469135,7864
177.826875654321,7916
178.8473418271605,7946
179.85535091358025,7983
180.8822119506173,8026
181.88679901234568,8063
182.9051354074074,8106
183.9215458765432,8147
184.94960908641974,8204
185.94579002469135,8248
186.98043022222222,8295
187.99918261728396,8334
189.0156744691358,8379
190.04040809876543,8425
191.07512098765432,8482
192.10399091358025,8526
193.1052744691358,8558
194.10248138271604,8602
195.11660918518518,8651
196.11819219753087,8714
197.1250405925926,8765
198.13192849382716,8816
199.14483832098765,8863
200.1450587654321,8921
201.15190716049383,8963
202.15726143209878,8996
203.16509392592593,9036
204.19010172839506,9086
205.18983150617285,9132
206.18748325925927,9169
207.18265679012345,9213
208.1933495308642,9257
209.2098322962963,9305
210.23266765432098,9347
211.25361935802468,9379
212.26064790123456,9426
213.2700187654321,9475
214.28353619753085,9511
215.30369540740742,9537
216.32031209876544,9569
217.34067871604938,9597
218.34827061728396,9640
219.3735525925926,9686
220.38977027160493,9726
221.40425718518517,9760
222.40016316049383,9800
223.4109428148148,9851
224.42192355555557,9903
225.42709175308642,9952
226.4504292345679,9988
227.45607348148147,10030
228.48127762962963,10072
229.47664316049384,10110
230.47617027160493,10154
231.4782625185185,10198
232.47616,10239
233.481316345679,10287
234.47761461728396,10328
235.49088474074074,10373
236.5042686419753,10414
237.52223802469135,10453
238.5418868148148,10491
239.54632256790123,10532
240.56634824691358,10565
241.58600967901234,10609
242.58935269135802,10653
243.61446202469136,10689
244.626948345679,10730
245.64217995061728,10789
246.64873995061728,10836
247.65999762962963,10890
248.67354627160495,10938
249.69496691358026,10986
250.7124314074074,11039
251.75281935802468,11085
252.78233520987655,11153
253.78113422222222,11195
254.79341945679013,11247
255.79495466666665,11290
256.7962212345679,11335
257.8143565432099,11394
258.81850824691355,11432
259.8275089382716,11483
260.8610532345679,11532
261.86970745679014,11577
262.8710870123457,11628
263.8924175802469,11683
264.91003298765435,11722
265.9063277037037,11769
266.904672,11810
267.9241501234568,11855
268.9629973333333,11909
269.9930433580247,11967
270.988032,12021
271.98330785185186,12056
273.01027279012345,12109
274.0299737283951,12163
275.0389305679012,12216
276.0662925432099,12262
277.0915437037037,12311
278.10545145679015,12361
279.10250508641974,12408
280.10477432098764,12456
281.1386121481481,12502
282.14047130864196,12546
283.151072,12599
284.17509254320987,12657
285.1747812345679,12708
286.177892345679,12759
287.2030858271605,12808
288.21635713580247,12857
289.2274504691358,12914
290.25056197530864,12975
291.2530844444444,13040
292.2520655802469,13099
293.2790384197531,13161
294.36929027160494,13241
295.3846218271605,13289
296.4067393580247,13353
297.4196440493827,13415
298.43215920987654,13474
299.4672414814815,13541
300.52352750617285,13603
301.52061155555555,13671
