time,secondary_infections
0.565167,16
1.45961,25
2.454641,34
3.443799,47
4.443869,64
5.444065,78
6.456539,94
7.460522,100
8.451092,110
9.445591,122
10.43528,130
11.442436,144
12.440441,167
13.441201,186
14.454009,201
15.462857,226
16.472376,251
17.479443,282
18.470619,320
19.480778,361
20.473792,405
21.501185,451
22.519225,493
23.545547,554
24.539815,613
25.554996,674
26.551648,732
27.549455,789
28.557273,863
29.553863,928
30.547419,1003
31.559351,1066
32.566407,1135
33.595968,1207
34.643993,1283
35.688413,1373
36.732412,1443
37.745103,1509
38.738002,1594
39.76621,1672
40.791376,1731
41.811644,1801
42.850127,1871
43.880102,1934
44.91237,2035
45.936174,2115
46.970477,2189
47.987481,2264
49.04173,2348
50.056996,2419
51.057008,2506
52.106926,2607
53.131721,2688
54.133832,2772
55.157737,2849
56.15183,2916
57.172396,3013
58.175708,3122
59.184895,3204
60.220673,3296
61.230648,3379
62.288156,3472
63.305465,3564
64.301503,3651
65.357744,3740
66.358702,3838
67.42387,3916
68.424292,3994
69.443866,4072
70.450536,4152
71.492318,4223
72.538411,4296
73.560457,4385
74.574639,4467
75.59045,4575
76.605306,4651
77.609179,4726
78.602386,4817
79.611657,4881
80.615922,4960
81.636266,5042
82.68992,5148
83.740681,5237
84.78023,5329
85.810011,5410
86.826721,5475
87.819073,5546
88.836602,5628
89.835242,5709
90.87704,5789
91.869387,5869
92.894019,5967
93.930393,6079
94.967465,6176
95.977538,6274
97.003045,6361
98.01562,6439
99.00809,6511
100.006374,6587
101.007657,6664
102.056127,6756
103.093056,6843
104.130855,6922
105.158593,7017
106.17286,7109
107.167411,7186
108.208171,7252
109.242617,7326
110.292549,7420
111.303556,7505
112.308702,7589
113.329922,7670
114.340954,7756
115.418634,7848
116.428991,7944
117.478485,8033
118.512898,8111
119.527372,8186
120.569069,8268
121.610272,8341
122.644164,8429
123.649852,8496
124.646845,8575
125.697291,8664
126.746698,8762
127.79321,8852
128.795786,8926
129.814407,9006
130.841252,9067
131.885817,9144
132.885612,9210
133.90918,9291
134.942668,9372
135.948951,9467
136.985973,9567
137.981551,9645
138.977175,9719
139.989468,9788
140.991332,9853
141.984282,9921
142.989552,9982
144.008057,10052
144.999564,10092
146.034517,10162
147.062366,10205
148.092841,10260
149.084459,10314
150.078689,10384
151.085175,10463
152.116177,10534
153.123017,10584
154.129791,10671
155.171177,10757
156.186381,10837
157.201299,10914
158.212293,10990
159.246677,11086
160.240473,11172
161.285102,11247
162.279354,11347
163.276258,11437
164.309234,11512
165.317395,11594
166.327773,11664
167.34577,11747
168.372811,11824
169.373052,11906
170.384949,11997
171.430888,12095
172.46448,12185
173.484329,12250
174.520192,12320
175.52264,12407
176.54618,12494
177.552361,12570
178.597193,12662
179.640276,12752
180.648334,12850
181.657831,12937
182.665429,12994
183.682667,13080
184.692247,13152
185.727335,13260
186.753805,13335
187.768507,13406
188.788983,13484
189.820981,13570
190.831818,13648
191.868549,13717
192.895021,13800
193.901936,13884
194.920065,13970
195.956405,14055
196.975811,14132
198.007988,14200
199.003124,14273
200.017189,14345
201.037089,14426
202.038694,14475
203.050622,14544
204.066394,14627
205.089799,14695
206.125097,14773
207.156465,14855
208.202994,14940
209.226255,15025
210.221319,15116
211.254987,15194
212.261364,15297
213.255926,15360
214.275823,15442
215.297125,15514
216.329722,15597
217.344179,15693
218.36614,15777
219.403653,15853
220.402749,15946
221.395273,16022
222.396461,16078
223.396299,16165
224.400794,16243
225.411418,16313
226.425867,16399
227.423308,16484
228.433949,16566
229.450913,16629
230.480558,16711
231.513977,16796
232.54212,16888
233.535133,16958
234.578607,17054
235.615564,17135
236.614325,17229
237.619086,17291
238.643088,17372
239.678957,17424
240.689177,17491
241.701097,17563
242.708913,17648
243.713871,17715
244.743906,17783
245.751619,17854
246.791033,17949
247.793121,18027
248.786754,18100
249.802,18160
250.834471,18244
251.845725,18318
252.892088,18392
253.915879,18465
254.923668,18537
255.945917,18620
256.942856,18696
257.980101,18766
258.979185,18843
259.978845,18907
261.006326,18967
262.009086,19038
263.023906,19116
264.01918,19178
265.018467,19239
266.037311,19290
267.049136,19353
268.149438,19404
269.162484,19477
270.189231,19534
271.223443,19600
272.24374,19679
273.271188,19757
274.297814,19819
275.289882,19871
276.28331,19949
277.315307,20025
278.349115,20107
279.366321,20177
280.382265,20260
281.390132,20328
282.393801,20406
283.412573,20479
284.439354,20547
285.433815,20631
286.427794,20698
287.46467,20765
288.47444,20850
289.470751,20912
290.49437,20991
291.489656,21053
292.481083,21106
293.475294,21169
294.504067,21239
295.547979,21304
296.552566,21379
297.559621,21437
298.558531,21516
299.574696,21593
