time,secondary_infections
0.901195,14
1.791485,18
2.746824,22
3.720765,28
4.72324,31
5.711187,34
6.688332,38
7.685497,42
8.705653,48
9.719031,54
10.727099,61
11.725732,65
12.760054,69
13.745866,79
14.732564,86
15.790687,89
16.786232,95
17.788566,98
18.797842,104
19.830984,116
20.826006,120
21.831776,127
22.879057,132
24.007483,143
24.987128,150
25.995919,156
27.005196,166
28.01166,170
29.057235,174
30.089745,182
31.02355,192
32.020965,207
33.039013,229
34.072732,238
35.080014,248
36.095265,266
37.120164,276
38.118293,286
39.386785,301
40.268351,318
41.316738,329
42.337375,346
43.347742,362
44.36735,387
45.501169,420
46.571231,431
47.661502,449
48.726419,480
49.699671,506
50.826888,539
51.903458,566
53.01237,588
54.087667,614
55.192847,632
56.141945,652
57.137638,674
58.197606,699
59.227692,715
60.397441,732
61.439061,756
62.450713,778
63.544517,807
64.530204,835
65.737675,864
66.821022,892
67.877201,921
69.018325,939
70.11019,963
71.269611,994
72.271964,1032
73.247691,1079
74.270521,1113
75.732565,1171
76.773749,1219
77.915441,1279
78.97439,1332
80.363232,1391
81.580285,1444
82.905223,1506
84.001602,1581
85.402705,1633
86.384419,1667
87.718532,1718
88.851519,1772
90.407118,1823
91.525039,1866
92.684091,1908
93.836847,1950
95.090191,1987
96.408836,2031
97.703855,2080
98.7314,2150
99.765505,2211
101.16671,2272
102.473069,2339
104.078186,2419
105.742841,2482
107.697721,2561
109.52876,2644
110.424429,2700
112.384772,2794
113.320424,2849
115.49637,2961
117.078404,3011
118.372375,3057
119.934392,3114
121.114799,3165
122.582178,3207
