time,secondary_infections
0.593907,15
1.491927,20
2.474661,27
3.455787,35
4.446815,45
5.409735,62
6.419345,73
7.413507,83
8.406164,98
9.393064,119
10.403709,143
11.395856,193
12.403943,223
13.414951,268
14.401963,299
15.383857,340
16.375868,389
17.384727,435
18.381013,480
19.390769,518
20.396472,579
21.402889,636
22.390099,678
23.38987,747
24.381253,806
25.399204,860
26.421624,927
27.453976,1007
28.452181,1102
29.468536,1171
30.501659,1239
31.545052,1304
32.575914,1372
33.605523,1466
34.660461,1552
35.668748,1627
36.669855,1712
37.692809,1773
38.693998,1842
39.708614,1911
40.756751,1989
41.786418,2059
42.822402,2124
43.835936,2208
44.830885,2286
45.861357,2361
46.894974,2444
47.893699,2549
48.902731,2617
49.881187,2710
50.946019,2796
51.964076,2852
53.012536,2955
54.095824,3047
55.099531,3137
56.10096,3219
57.155931,3298
58.185543,3392
59.191324,3466
60.216182,3562
61.252468,3636
62.299205,3715
63.29485,3792
64.299367,3886
65.362728,3964
66.350419,4036
67.34052,4117
68.378964,4198
69.459375,4279
70.474537,4358
71.497501,4448
72.46266,4526
73.489752,4603
74.527401,4705
75.528187,4765
76.525776,4844
77.571192,4920
78.601337,5007
79.63666,5082
80.678535,5169
81.682246,5242
82.70155,5318
83.748332,5385
84.760744,5458
85.781259,5533
86.796552,5603
87.79914,5687
88.82281,5772
89.817823,5847
90.850378,5942
91.855376,6015
92.857239,6106
93.892883,6193
94.946323,6274
95.979353,6373
97.037084,6448
98.049522,6522
99.029851,6618
100.073648,6691
101.080121,6768
102.08627,6843
103.14178,6931
104.176563,7024
105.207942,7106
106.210252,7186
107.214453,7268
108.210017,7346
109.243403,7427
110.28582,7518
111.313065,7590
112.348742,7672
113.391567,7742
114.402737,7843
115.434972,7933
116.439854,8027
117.551147,8093
118.578082,8169
119.59898,8247
120.607341,8330
121.67049,8427
122.713807,8522
123.706772,8611
124.787302,8703
125.810293,8782
126.884293,8870
127.935239,8947
128.987259,9016
129.996149,9085
131.026726,9171
132.033501,9252
133.088415,9334
134.089317,9412
135.124089,9487
136.181232,9569
137.194998,9653
138.188,9731
139.255533,9837
140.284111,9920
141.375968,10021
142.407134,10091
143.433627,10170
144.46896,10241
145.488781,10312
146.487898,10404
147.520956,10486
148.539108,10571
149.615534,10662
150.630416,10750
151.63481,10845
152.64774,10914
153.639653,11003
154.656194,11096
155.680767,11172
156.68915,11259
157.686821,11352
158.710843,11429
159.740294,11516
160.768182,11598
161.762206,11686
162.760011,11781
163.755439,11871
164.750044,11959
165.750894,12032
166.775103,12112
167.801874,12206
168.840893,12271
169.866018,12355
170.900367,12427
171.914328,12504
172.948403,12584
173.961551,12675
175.034722,12767
176.055964,12845
177.093259,12926
178.141579,13014
179.1289,13086
180.119084,13163
181.169902,13246
182.200812,13323
183.201095,13414
184.222649,13476
185.263883,13553
186.293602,13620
187.315485,13690
188.318131,13773
189.344933,13859
190.388225,13955
191.402032,14013
192.44361,14083
193.440668,14163
194.447131,14249
195.436357,14315
196.461396,14387
197.475866,14453
198.515412,14534
199.542553,14620
200.582665,14707
201.597265,14790
202.585656,14868
203.608124,14938
204.624133,15024
205.625144,15106
206.701479,15194
207.744911,15273
208.819378,15366
209.869751,15453
210.897074,15518
211.945536,15593
212.98437,15670
213.964844,15739
214.968701,15812
216.055093,15893
217.102625,15983
218.113528,16076
219.1538,16144
220.165489,16231
221.178575,16312
222.210684,16415
223.252709,16491
224.27111,16565
225.314758,16668
226.327381,16745
227.379866,16815
228.425796,16887
229.433582,16952
230.482181,17029
231.497904,17105
232.520014,17185
233.549267,17283
234.60103,17370
235.664228,17458
236.683284,17523
237.733966,17600
238.785742,17690
239.797382,17780
240.798743,17864
241.801993,17932
242.798104,18029
243.816525,18102
244.81551,18174
245.815108,18240
246.851388,18309
247.850658,18378
248.908522,18459
249.955112,18526
251.009862,18577
252.048261,18640
253.108633,18719
254.136017,18796
255.160048,18871
256.187547,18958
257.242623,19019
258.272638,19095
259.272486,19193
260.266795,19270
261.316693,19368
262.376728,19452
263.4411,19538
264.450346,19610
265.44546,19701
266.593244,19778
267.637969,19876
268.688373,19957
269.718113,20041
270.764167,20134
271.772042,20216
272.783919,20288
273.801263,20360
274.863,20445
275.860482,20520
276.898587,20608
277.902294,20681
278.919429,20764
279.940163,20846
280.964026,20938
281.96945,21015
283.032599,21099
284.083205,21166
285.139817,21242
286.144934,21307
287.175141,21391
288.224331,21470
289.274155,21533
290.316367,21606
291.312776,21694
292.348024,21760
293.344987,21831
294.345881,21906
295.34801,21982
296.392557,22093
297.397377,22172
298.389916,22242
