time,secondary_infections
0.547839,16
1.468725,23
2.478408,27
3.472228,36
4.459626,43
5.48158,53
6.4599,61
7.455253,75
8.443136,84
9.450582,98
10.456182,111
11.458023,117
12.45778,131
13.449516,147
14.444892,165
15.43835,189
16.431017,224
17.422139,254
18.414423,287
19.411862,317
20.413534,351
21.401391,390
22.406114,420
23.425559,469
24.44014,520
25.448367,561
26.464378,622
27.487969,682
28.519309,751
29.519834,821
30.518361,916
31.546152,998
32.571017,1079
33.616223,1161
34.647424,1225
35.658748,1302
36.665959,1379
37.702126,1460
38.698286,1540
39.768157,1636
40.783936,1724
41.798337,1810
42.799457,1880
43.835138,1966
44.875949,2041
45.947823,2122
46.950174,2212
47.945792,2278
48.9608,2357
49.980661,2436
51.024149,2532
52.055815,2613
53.058327,2707
54.070027,2824
55.110406,2929
56.134037,3016
57.133587,3095
58.176408,3201
59.173985,3300
60.182923,3399
61.163878,3503
62.218808,3595
63.217797,3682
64.251995,3767
65.278545,3866
66.311704,3962
67.311463,4038
68.356014,4124
69.424568,4206
70.373637,4294
71.367639,4364
72.398081,4452
73.445469,4542
74.507885,4620
75.468775,4705
76.49564,4777
77.523429,4857
78.572724,4948
79.588331,5048
80.633112,5124
81.626768,5226
82.660008,5326
83.720577,5433
84.713828,5522
85.764627,5609
86.755986,5702
87.768436,5788
88.81569,5875
89.837516,5944
90.835659,6026
91.848056,6118
92.901151,6207
93.908815,6292
94.924754,6364
95.929249,6433
96.925432,6523
97.923013,6609
98.928033,6704
99.962947,6793
101.022119,6892
102.041382,6980
103.064078,7071
104.08265,7143
105.114521,7220
106.135389,7294
107.173565,7372
108.19634,7456
109.199399,7538
110.186515,7634
111.250967,7725
112.229183,7821
113.274336,7903
114.317072,7982
115.31466,8062
116.395106,8129
117.365408,8192
118.397116,8272
119.428663,8354
120.472257,8431
121.488495,8509
122.50191,8609
123.516446,8711
124.538155,8794
125.539929,8858
126.575789,8941
127.612654,9040
128.623356,9123
129.690871,9217
130.684453,9309
131.711413,9398
132.732402,9482
133.774907,9583
134.78114,9689
135.814733,9775
136.890716,9849
137.877686,9950
138.883393,10037
139.909515,10125
140.938669,10212
142.054491,10285
142.996556,10381
144.008055,10465
145.027141,10564
146.077248,10665
147.161352,10754
148.106465,10830
149.164542,10920
150.180028,11000
151.177967,11075
152.187928,11159
153.181229,11235
154.259824,11318
155.235067,11398
156.239148,11489
157.252105,11567
158.293916,11655
159.320046,11761
160.344918,11841
161.394541,11921
162.442928,11998
163.46454,12071
164.460448,12165
165.486605,12252
166.530428,12343
167.574661,12419
168.574323,12499
169.601855,12586
170.634326,12659
171.629361,12729
172.663972,12790
173.775315,12868
174.754081,12967
175.771821,13049
176.791416,13118
177.822658,13214
178.856141,13295
179.905963,13379
180.920512,13447
181.9231,13529
182.978858,13630
184.018949,13721
185.040089,13819
186.083443,13920
187.075002,13995
188.079867,14077
189.098509,14165
190.141234,14270
191.201841,14357
192.213544,14436
193.252143,14521
194.261575,14607
195.326023,14684
196.336346,14766
197.382692,14840
198.414624,14925
199.463585,15012
200.507418,15103
201.552357,15188
202.595931,15267
203.637235,15335
204.652333,15423
205.727057,15511
206.800026,15599
207.779586,15694
208.81035,15796
209.84863,15887
210.849187,15977
211.881333,16070
212.923271,16148
213.968085,16230
214.96452,16327
216.012702,16411
217.058025,16483
218.114952,16574
219.109384,16634
220.107607,16707
221.151655,16801
222.191906,16884
223.254823,16987
224.255161,17077
225.306701,17161
226.323481,17228
227.35335,17308
228.391961,17396
229.422341,17486
230.462677,17566
231.479214,17655
232.482729,17749
233.533296,17843
234.531951,17918
235.562216,17990
236.5897,18081
237.631637,18171
238.633731,18237
239.633441,18309
240.650013,18378
241.642042,18450
242.636345,18529
243.656351,18611
244.660124,18692
245.696119,18775
246.727188,18863
247.76498,18970
248.763693,19041
249.760008,19119
250.791566,19209
251.851825,19295
252.908803,19369
253.911759,19441
254.916832,19515
255.944756,19601
256.982922,19676
257.977921,19752
258.982233,19824
260.021632,19902
261.037864,19987
262.045567,20059
263.128914,20140
264.081968,20202
265.095657,20285
266.142663,20374
267.182796,20456
268.214548,20523
269.241795,20598
270.243435,20686
271.268721,20771
272.268786,20841
273.264333,20931
274.294682,21022
275.34144,21127
276.478235,21209
277.415956,21289
278.450386,21388
279.479657,21476
280.524107,21558
281.557105,21626
282.57014,21683
283.570596,21768
284.5946,21846
285.642192,21918
286.668569,21997
287.683453,22074
288.72394,22152
289.756268,22244
290.778431,22336
291.819279,22433
292.821411,22521
293.834064,22613
294.830356,22697
295.860747,22788
296.865415,22875
297.908604,22970
298.929108,23037
