time,secondary_infections
0.760608,15
1.622127,23
2.537391,26
3.530606,28
4.536476,30
5.525117,34
6.532918,38
7.511917,44
8.49964,57
9.479517,61
10.46651,63
11.44602,71
12.431749,88
13.394588,96
14.390515,106
15.394586,116
16.403884,127
17.386408,141
18.358827,154
19.279805,178
20.222838,193
21.202996,213
22.211806,239
23.22057,263
24.231793,289
25.245973,316
26.235895,335
27.221431,362
28.213796,386
29.219512,411
30.149772,448
31.109631,478
32.110121,514
33.108515,549
34.118241,611
35.156311,662
36.155027,702
37.129334,741
38.137331,779
39.131396,829
40.133502,868
41.130806,912
42.122085,961
43.121317,1018
44.112718,1065
45.110172,1093
46.12879,1135
47.151896,1185
48.158031,1225
49.178691,1264
50.185031,1307
51.200855,1351
52.215197,1387
53.227012,1436
54.238254,1471
55.252421,1507
56.277852,1552
57.31456,1591
58.311887,1643
59.31637,1694
60.33077,1741
61.350918,1807
62.35702,1882
63.35235,1954
64.379914,2020
65.379645,2091
66.381028,2151
67.436942,2222
68.46052,2282
69.504241,2355
70.526129,2415
71.624314,2472
72.71046,2539
73.719477,2612
74.806146,2683
75.813008,2752
76.864243,2818
77.942577,2899
78.968759,2979
80.02762,3045
81.021486,3120
82.253231,3202
83.305889,3293
84.305944,3370
85.414579,3456
86.440956,3543
87.496497,3626
88.496589,3714
89.549863,3779
90.574546,3837
91.661294,3912
92.765037,4008
93.858335,4090
94.933736,4159
95.984407,4242
97.042728,4321
98.110253,4408
99.197283,4507
100.236498,4587
101.334615,4666
102.373787,4751
103.458401,4827
104.582603,4915
105.730362,4990
106.87317,5051
107.970048,5129
109.075938,5202
110.167237,5281
111.17339,5347
112.213668,5425
113.258634,5514
114.318584,5575
115.343713,5661
116.453087,5723
117.608138,5805
118.718478,5879
119.747381,5953
120.776988,6027
121.847357,6081
122.952366,6153
124.018744,6224
125.05097,6301
126.042789,6392
127.081833,6462
128.181056,6547
129.181601,6606
130.266605,6687
131.331872,6751
132.346098,6837
133.386508,6920
134.435523,6996
135.431331,7076
136.463933,7160
137.585718,7253
138.672161,7327
139.724134,7403
140.82341,7482
141.796703,7542
142.801053,7592
143.852737,7655
144.85051,7718
145.857657,7792
146.965713,7863
147.996008,7957
149.005716,8055
150.081291,8133
151.12029,8214
152.15873,8288
153.188136,8375
154.210898,8439
155.206549,8502
156.231613,8562
157.289227,8633
158.32693,8704
159.410556,8775
160.45329,8850
161.436494,8914
162.529917,9001
163.561675,9072
164.65026,9158
165.744722,9238
166.783533,9308
167.805549,9385
168.994056,9470
170.031284,9552
171.157547,9646
172.269922,9711
173.371821,9790
174.383552,9869
175.430407,9954
176.490424,10036
177.605528,10102
178.625394,10178
179.708198,10247
180.739152,10329
181.772249,10413
182.765625,10479
183.765522,10561
184.888043,10630
185.934774,10709
187.067876,10786
188.122437,10879
189.127586,10950
190.141777,11015
191.211233,11082
192.264543,11148
193.282324,11238
194.317977,11317
195.319101,11401
196.408871,11481
197.424122,11540
198.506327,11623
199.516933,11707
200.602627,11773
201.615278,11848
202.684655,11927
203.786055,12011
204.853178,12082
205.849836,12157
206.842852,12223
207.84016,12291
208.857446,12372
209.926462,12438
211.002962,12503
212.06934,12578
213.157872,12660
214.19644,12740
215.211096,12815
216.232401,12877
217.360606,12962
218.434192,13051
219.491588,13129
220.49753,13207
221.596287,13287
222.631437,13365
223.649498,13439
224.724473,13491
225.710039,13561
226.726635,13628
227.739031,13717
228.715236,13784
229.805459,13866
230.822699,13961
231.885267,14012
232.929491,14099
233.976447,14183
235.019811,14266
236.064297,14356
237.081959,14447
238.141979,14520
239.20532,14592
240.199291,14656
241.231558,14730
242.277479,14812
243.364546,14880
244.407878,14959
245.441779,15039
246.513152,15122
247.524981,15194
248.53131,15259
249.607076,15336
250.674254,15414
251.728168,15480
252.744379,15540
253.78449,15614
254.784952,15683
255.774202,15738
256.799483,15795
257.754033,15872
258.781491,15939
259.802264,16003
260.798819,16058
261.785564,16121
262.831227,16188
263.893742,16267
264.926976,16344
265.928943,16403
266.962103,16479
268.019413,16553
269.106706,16610
270.162478,16675
271.278168,16758
272.372598,16850
273.37196,16919
274.427277,17001
275.450394,17083
276.480058,17162
277.510203,17229
278.610961,17306
279.65721,17400
280.69702,17464
281.730406,17522
282.728684,17599
283.741546,17684
284.759804,17766
285.844143,17830
286.84059,17903
287.891635,17968
288.88066,18035
289.934119,18106
290.915803,18175
291.918493,18249
292.987626,18331
294.070265,18394
295.134052,18462
296.145041,18522
297.152653,18607
