time,secondary_infections
1.1776316049382716,15
2.0113323456790124,26
3.018674962962963,36
4.028154469135803,46
5.025247209876543,61
6.03265975308642,70
7.03094162962963,92
8.037753283950618,113
9.045571555555556,122
10.047174716049383,132
11.049606320987655,154
12.061320296296296,168
13.063129283950618,185
14.060311703703704,205
15.069588148148148,223
16.084594567901235,238
17.09116009876543,252
18.097942913580248,265
19.099604543209878,284
20.109940148148148,303
21.128267061728394,326
22.138896197530865,366
23.141358222222223,412
24.149633975308642,450
25.163044345679012,485
26.177200197530865,525
27.200861629629628,568
28.215267950617285,610
29.245224691358025,648
30.253363358024693,699
31.272568888888888,735
32.30131437037037,784
33.321140938271604,848
34.32017501234568,898
35.32118558024691,947
36.35877965432099,1006
37.3750830617284,1057
38.383951802469134,1112
39.41222004938272,1163
40.41209718518518,1213
41.45708325925926,1288
42.45260918518518,1346
43.47500128395062,1405
44.50522785185185,1468
45.52113817283951,1542
46.56379417283951,1628
47.610467160493826,1687
48.61965985185185,1749
49.625654518518516,1820
50.668192,1904
51.672720197530865,1973
52.703439012345676,2034
53.713608691358026,2096
54.72742439506173,2171
55.745475160493825,2246
56.80656237037037,2310
57.81321797530864,2401
58.8578157037037,2485
59.91519565432099,2550
60.92359782716049,2648
61.97351861728395,2728
63.05175782716049,2821
64.049824,2891
65.10265520987654,2980
66.10543960493827,3055
67.14668404938271,3139
68.148704,3218
69.1979547654321,3304
70.24752118518518,3395
71.28928118518519,3479
72.31477412345679,3561
73.37682488888889,3641
74.43871565432099,3730
75.53179496296296,3824
76.53403772839506,3916
77.58038716049383,4031
78.6615569382716,4111
79.7092938271605,4204
80.77644167901235,4302
81.78418804938272,4398
82.85984671604939,4495
83.85830320987654,4580
84.88142933333333,4679
85.94187535802469,4784
86.98336987654321,4919
88.06138192592593,5019
89.16324622222223,5125
90.21047545679012,5250
91.32967308641976,5358
92.39907397530864,5483
93.43951209876543,5605
94.52482133333334,5707
95.6360138271605,5826
96.68100108641976,5931
97.68891298765432,6027
98.7473947654321,6143
99.78068148148148,6283
100.84647743209877,6390
101.84761797530864,6510
102.92817817283951,6623
104.03281066666666,6753
105.10633718518518,6868
106.14533570370371,7001
107.17898192592592,7127
108.25201777777778,7253
109.26709530864197,7383
110.26993422222222,7503
111.2825153580247,7636
112.38876365432098,7782
113.50341293827161,7926
114.50979516049382,8037
115.54590893827161,8179
116.66170666666666,8317
117.71515456790124,8465
118.80100701234568,8628
119.97954409876543,8792
121.07991703703703,8912
122.14303841975308,9079
123.24459417283951,9212
124.24876641975308,9353
125.47170014814814,9510
126.67077372839506,9681
127.82196898765432,9832
129.05883496296298,9993
130.25759486419753,10144
131.29916167901234,10316
132.47083417283952,10487
133.55474567901234,10662
134.6692369382716,10852
135.77980049382717,11014
136.89872513580247,11144
138.07364819753087,11320
139.1030731851852,11465
140.20854439506172,11654
141.3423454814815,11833
142.5227950617284,12015
143.77054656790122,12193
144.89771851851853,12365
146.0128738765432,12542
147.2103889382716,12729
148.47485866666668,12931
149.74203219753088,13108
150.86239644444444,13297
152.14059614814815,13507
153.147104,13707
154.18323516049384,13892
155.3517274074074,14071
156.51542874074073,14251
157.6227365925926,14454
158.75953738271605,14656
159.83914666666666,14835
161.04506508641975,15015
162.28380720987656,15212
163.44985007407408,15438
164.60079525925926,15647
165.75582696296297,15863
166.7962085925926,16024
168.08517807407407,16284
169.3534162962963,16498
170.73097481481483,16742
171.81454577777777,16938
172.9820839506173,17164
174.0974510617284,17413
175.19861175308642,17647
176.33120869135803,17874
177.81333886419753,18131
179.08917925925925,18398
180.42629412345678,18623
181.79594587654321,18893
183.2849197037037,19148
184.80140879012345,19436
186.41769402469137,19713
187.4932689382716,19883
189.2132187654321,20224
190.9688750617284,20542
192.7869787654321,20834
193.90141550617284,21011
195.7722212345679,21407
197.64262241975308,21703
198.7216529382716,21894
200.620187654321,22281
202.47569580246915,22563
204.39099772839506,22852
205.47079743209878,23028
207.2810157037037,23431
209.1480430617284,23749
210.3074338765432,23950
212.2334498765432,24344
213.23374419753085,24541
214.3555685925926,24804
215.37744750617284,25061
216.46029155555556,25321
217.50974577777777,25602
218.85811871604938,25912
219.9871300740741,26182
221.1201544691358,26472
222.45191940740742,26794
223.62882962962962,27107
224.8335901234568,27411
226.17831901234567,27719
227.36268444444445,28006
228.58629767901235,28308
230.0148507654321,28628
231.26542143209878,28938
232.47440355555557,29254
233.89364345679013,29568
235.12766143209876,29864
236.44600177777778,30198
237.9742415802469,30538
239.3613159506173,30859
240.73214064197532,31225
242.35033639506173,31539
243.7914382222222,31875
245.2575067654321,32232
246.98965333333334,32608
248.60741649382717,32981
250.24550637037038,33365
252.14748760493828,33733
253.74060365432098,34083
255.37608967901235,34447
257.150116345679,34831
259.0071553580247,35225
261.0119695802469,35565
262.7561252345679,35993
264.7195551604938,36386
267.042440691358,36799
269.2035887407407,37210
271.2936462222222,37598
273.5735067654321,38011
275.77624572839505,38478
278.20186785185183,38879
280.5187721481482,39305
282.88361007407406,39761
285.54877274074073,40210
288.1238103703704,40646
290.74320711111113,41092
293.33150854320985,41533
295.94999545679013,41980
298.8850425679012,42480
