time,secondary_infections
0.752799,15
1.630599,21
2.59592,26
3.597632,36
4.576099,54
5.562246,70
6.57095,88
7.575167,103
8.559314,116
9.545985,136
10.524954,158
11.502748,174
12.484532,188
13.471502,208
14.465947,231
15.455133,249
16.437263,280
17.431527,299
18.422358,328
19.397602,353
20.393686,383
21.368584,414
22.373743,454
23.393282,489
24.375461,520
25.394423,560
26.380063,604
27.368992,635
28.382426,676
29.423858,716
30.430996,744
31.470142,771
32.473921,798
33.466675,847
34.484038,879
35.519325,927
36.551994,969
37.552579,1011
38.561265,1051
39.546969,1094
40.553234,1145
41.563448,1177
42.563018,1220
43.579653,1269
44.567867,1307
45.560157,1352
46.530292,1396
47.527848,1438
48.515138,1488
49.518807,1520
50.495641,1553
51.544809,1598
52.552802,1630
53.610463,1690
54.631085,1726
55.638009,1770
56.649363,1808
57.675041,1862
58.670708,1920
59.696627,1975
60.740997,2038
61.783009,2077
62.877398,2138
63.979177,2186
64.987833,2234
66.076265,2282
67.140426,2338
68.178097,2403
69.183851,2454
70.203254,2506
71.221083,2564
72.240834,2627
73.243606,2696
74.275349,2763
75.267827,2832
76.258771,2882
77.348061,2954
78.354724,3008
79.422156,3076
80.434417,3165
81.577117,3237
82.652886,3321
83.724727,3416
84.761648,3483
85.802028,3569
86.845179,3641
87.853516,3716
88.854786,3789
89.848717,3857
90.86077,3932
91.964012,3996
92.974449,4062
93.967689,4131
95.027223,4199
96.068059,4259
97.077454,4329
98.125483,4413
99.214375,4489
100.22774,4552
101.295069,4620
102.324885,4708
103.313669,4786
104.327551,4874
105.381802,4962
106.414686,5031
107.411033,5098
108.452638,5171
109.463,5250
110.455123,5316
111.568286,5371
112.563128,5432
113.626891,5508
114.631196,5565
115.653137,5628
116.759666,5691
117.813065,5754
118.832891,5838
119.864284,5904
120.947766,5974
121.980974,6038
123.067572,6106
124.076856,6153
125.090536,6209
126.127352,6255
127.207507,6313
128.262252,6371
129.269422,6438
130.320275,6493
131.342109,6557
132.459094,6624
133.458942,6678
134.497939,6742
135.567674,6805
136.583864,6876
137.636344,6944
138.668399,7006
139.725658,7075
140.758874,7127
141.759206,7178
142.840002,7242
143.911347,7304
144.97875,7372
146.062568,7433
147.085068,7491
148.166288,7560
149.27195,7635
150.333585,7709
151.364079,7775
152.452191,7844
153.515097,7915
154.531436,7981
155.548874,8044
156.623971,8110
157.737314,8178
158.761294,8259
159.776103,8337
160.873142,8401
161.905753,8450
162.890239,8525
163.944255,8603
164.994954,8677
166.091379,8752
167.116461,8824
168.147241,8894
169.174277,8960
170.177421,9024
171.217852,9092
172.215172,9168
173.256931,9242
174.324079,9310
175.357901,9370
176.365871,9433
177.453499,9506
178.51914,9568
179.516664,9640
180.556242,9707
181.568422,9774
182.577871,9847
183.596678,9924
184.65647,9987
185.723409,10063
186.781563,10124
187.796323,10195
188.838963,10278
189.919388,10357
190.991849,10425
191.994535,10516
193.01082,10578
194.033544,10645
195.041127,10731
196.119444,10793
197.120587,10879
198.17246,10958
199.17314,11020
200.189599,11090
201.182938,11160
202.220154,11234
203.281011,11303
204.273734,11391
205.269509,11448
206.27868,11504
207.302966,11579
208.297501,11641
209.307509,11690
210.32361,11759
211.353869,11828
212.367057,11898
213.428728,11964
214.505443,12020
215.56477,12078
216.62468,12142
217.639011,12222
218.629904,12303
219.631181,12378
220.684534,12446
221.791278,12519
222.806942,12582
223.852359,12659
224.836955,12734
225.83179,12794
226.882033,12870
227.913656,12944
229.009454,13039
230.021651,13084
231.074278,13146
232.101188,13215
233.123734,13285
234.200916,13341
235.219462,13412
236.296407,13487
237.290643,13553
238.376655,13603
239.399977,13682
240.420366,13753
241.479583,13819
242.48863,13889
243.485046,13950
244.518838,14009
245.544826,14088
246.543248,14161
247.594281,14238
248.667254,14311
249.706392,14378
250.727729,14462
251.80804,14523
252.817217,14590
253.844913,14650
254.831136,14716
255.892781,14790
256.956569,14856
258.005602,14923
259.016049,15010
260.068736,15071
261.121035,15144
262.113235,15223
263.117388,15284
264.203532,15354
265.202928,15429
266.269256,15503
267.363538,15586
268.406185,15662
269.475187,15733
270.538371,15807
271.651844,15894
272.731106,15971
273.726842,16045
274.718771,16124
275.742282,16208
276.768924,16299
277.858887,16385
278.882125,16438
279.949363,16514
280.96689,16594
281.975452,16642
283.055462,16697
284.058154,16762
285.130833,16820
286.230469,16895
287.290769,16968
288.368311,17049
289.367652,17125
290.376191,17191
291.451178,17253
292.450645,17324
293.444755,17392
294.4648,17461
295.469844,17521
296.49469,17581
297.559545,17645
