time,healthies,parazites,mean_vir,mean_trans,mean_recov
0.539087,95,10,0.1749031775242963,0.2503087339812825,0.559279764658887
1.453824,104,6,0.12340203741310209,0.18189654481431863,0.5890294944816651
2.437419,107,6,0.13450850680779905,0.19180239352066675,0.5003682505252353
3.429409,101,8,0.17072451080854678,0.25563522843920555,0.4577278655756258
4.432679,109,9,0.16608418102957578,0.24063493946071668,0.40338043843403837
5.419944,112,10,0.21362204935722345,0.33185762768286114,0.3802781147987492
6.421279,113,11,0.28381570358182656,0.4635960252865955,0.3392175361071048
7.42731,113,14,0.333899433699224,0.555930578986774,0.30647517782246136
8.422466,109,19,0.3627772938930434,0.6005511679914717,0.29204527330377344
9.414698,98,26,0.3470705643843086,0.5748770372855319,0.30361875002051747
10.401177,88,32,0.39371323720760576,0.636897063294352,0.2850002357368453
11.404806,86,31,0.3784782207953696,0.6012407225292966,0.30244687187475827
12.394276,88,39,0.3874690795049233,0.6159292082672209,0.2947779201117537
13.381918,79,51,0.39186086677692833,0.6266939729798433,0.29432700319387084
14.377575,73,56,0.43708766198391086,0.6943337813409662,0.26134914162135514
15.378497,61,60,0.44935118869344165,0.7058079521808549,0.26048005845162947
16.362687,60,58,0.4606230575046634,0.7291773258028826,0.2552620855499067
17.356749,59,50,0.47695216438408106,0.7485409105357685,0.24905728630744814
18.362013,57,62,0.5002868328733664,0.775768457675812,0.2448497975525287
19.368446,57,59,0.5278418824228612,0.7927401569134854,0.24187722088725946
20.347876,53,59,0.5400516275144539,0.8056295465219591,0.239429695778061
21.354153,53,61,0.5754338826905063,0.8301526839596983,0.23539396616791133
22.343484,47,64,0.5833470649395806,0.8318868395767048,0.23506029524507582
23.339159,48,65,0.5919023102191234,0.8367426503207678,0.23407784103560292
24.341751,45,67,0.6383860198066343,0.8658763156734924,0.22901600278495157
25.32058,41,63,0.6715535536839637,0.8943825262632512,0.22445715393081112
26.323106,35,64,0.7029765678361776,0.9061592372818493,0.22178417348542243
27.311472,37,59,0.7144886392610136,0.910392773391333,0.22081365959792046
28.300739,35,54,0.69869140948418,0.9067281848718695,0.22195429816366796
29.243093,40,41,0.6801113124333709,0.8877584003671869,0.22479685774041924
30.111556,34,46,0.6979124643570426,0.8916992677610378,0.2235484943854115
30.96278,26,41,0.7150275005929314,0.8815031878944384,0.22383744925814536
