time,healthies,parazites,mean_vir,mean_trans,mean_recov
0.563665,95,10,0.17046070748640121,0.24846348082828565,0.5596872280834106
1.452216,97,11,0.20128201858835465,0.31057216447124875,0.569992197997557
2.451151,92,16,0.31091393305425724,0.4748404398833314,0.39351686363624616
3.451786,103,15,0.24396113979996006,0.37954382838904893,0.411290926627686
4.442796,101,15,0.3317654667956206,0.49962404756659295,0.3162862584015548
5.434221,96,11,0.3537677354362706,0.525467865751141,0.31128262149851077
6.419837,88,14,0.45436033471435383,0.6193784917074334,0.2918670268741187
7.382282,89,16,0.5349772806878962,0.7032959425034504,0.25645543890302014
8.37866,92,17,0.4376323109798418,0.5977240433412435,0.2742268103295061
9.364934,87,17,0.5392426431552164,0.7120840294287675,0.254994680945643
10.355317,88,19,0.5508659902612534,0.7096643261525065,0.25553208939275557
11.357699,86,26,0.5065720566528504,0.6585382590726268,0.26497240671517375
12.352905,82,30,0.5483570344787658,0.6898129535253943,0.259075869907447
13.34104,80,33,0.5294870313090939,0.6682963368983839,0.2624756438514063
14.327133,71,38,0.5056973992738939,0.6399309398889884,0.26825040274581075
15.310357,66,40,0.48621816603682283,0.6162801443146225,0.27126269075382453
16.309554,60,43,0.48031038125753955,0.6035948462509454,0.2753372829332778
17.232124,47,50,0.5366167101417373,0.6747637610900672,0.2630173326346018
18.115153,47,45,0.6474414339456807,0.7820605016616468,0.2411103845843918
19.065943,46,52,0.5774357460558309,0.7377605320610031,0.25107655095079373
20.02257,45,54,0.5717442215276782,0.7571520107244984,0.24450173179991921
20.929809,43,53,0.5921365936070634,0.7979035214841177,0.2386995938077158
21.808876,39,55,0.6218826344283842,0.8054201664513935,0.2367090604746487
22.731602,33,64,0.6372116430902467,0.824939060092738,0.23371074177117143
23.629019,27,66,0.6835495709827341,0.8448033619134608,0.2293740599392093
24.472996,25,60,0.6924312861313806,0.8505594349990647,0.22906552982596348
25.338651,27,58,0.7539031605266402,0.8865981143718535,0.2221912299461891
26.172779,24,56,0.7446578126696569,0.8846168749259109,0.22308300705305056
26.933428,26,48,0.7611732498354353,0.8901340257090268,0.2216872839110117
27.756671,24,56,0.7947139454484461,0.8963760397039836,0.21952243696050924
28.552537,23,52,0.7897910350041676,0.9131839579146281,0.2176343374233767
29.370769,20,59,0.7898903972375891,0.9158098081412032,0.2172903055131548
30.202682,22,52,0.7699650445324088,0.9102217339021851,0.21886668254913705
30.933412,19,45,0.7361047557329657,0.8957449255082014,0.2220690499884227
31.63846,17,41,0.724650794711159,0.8733518508636519,0.2275728036053874
32.326275,19,37,0.8085713748769809,0.9270065970049973,0.21758325528214453
32.93491,15,33,0.8368089455835612,0.9282870248645316,0.21640912804779397
33.544565,15,31,0.8482610818370379,0.926909876851037,0.22100815385374567
34.125061,12,29,0.7965631425070812,0.9127873196415967,0.23920056081350222
34.703586,11,30,0.8013544641373838,0.9157874374093674,0.23790440869196697
35.286309,11,31,0.7733436490520601,0.8859288740818683,0.24433509000229264
35.863639,13,29,0.7189367363076691,0.8518690960332491,0.251932919490406
36.437947,17,25,0.7257318678155549,0.8523464670390523,0.25567147575596966
36.976066,22,16,0.7598550543974807,0.9263730059005186,0.21697005487566234
37.50214,23,12,0.6883527458562401,0.8994850255818667,0.2230863948810371
38.023554,25,10,0.6350985799694604,0.8500032894937851,0.2305412634693933
38.514011,22,9,0.619404094528204,0.8513460749085588,0.2312222933113981
39.024733,24,9,0.5751508201916242,0.8340216639346296,0.2350055968121717
39.529649,27,7,0.5978417726380936,0.8190462851454962,0.23522684725821666
40.019946,25,8,0.5834630569002385,0.8143648194022568,0.23639032471030968
40.501765,23,8,0.568082640482827,0.7898030056772488,0.2395016536940075
40.957317,26,8,0.4995696744414717,0.7189443476460688,0.249688763416067
41.321005,24,4,0.3159625481736857,0.5241140096221459,0.2796859924518224
41.771409,22,5,0.29958033322625083,0.4900720622215576,0.28508915888085085
42.196521,24,2,0.2886588565946276,0.4673774306211654,0.28869126983353643
42.67853,30,1,0.23405147343651142,0.35390427261920443,0.3067018245969645
43.185459,34,1,0.11181117251625203,0.12344911967627406,0.3990593596919344
43.728142,40,1,0.11181117251625203,0.12344911967627406,0.3990593596919344
