time,healthies,parazites,mean_vir,mean_trans,mean_recov
0.553556,95,10,0.17046070748640121,0.24846348082828565,0.5596872280834106
1.47293,95,10,0.16859900298062155,0.26067586490343314,0.4895578678782299
2.458652,103,12,0.26173247373077757,0.43034803144400174,0.41890793024403755
3.458488,97,17,0.3110038723412494,0.506884932001176,0.34234723017230234
4.446172,88,16,0.3270227266844103,0.535203627436864,0.3323348522105427
5.444529,79,18,0.29668035809079046,0.48129923111126327,0.3550159113505181
6.356444,82,24,0.35697514628612786,0.5581536720881141,0.3108187528535881
7.378741,88,25,0.3668645952841205,0.5216371987703069,0.34429108247358386
8.336974,91,27,0.34851818682841906,0.48381358818616077,0.3814771244866862
9.326208,88,29,0.3733844829943545,0.5244995738449293,0.32582878910170066
10.327675,85,27,0.3673790799778016,0.524661775414772,0.30833804640459367
11.305269,83,27,0.3901408468672334,0.5615386213722356,0.2957344004815059
12.270732,78,25,0.4092216075506625,0.5839787221371083,0.28232918438702703
13.218757,76,25,0.37884137411785007,0.5893101465000815,0.283201868053076
14.156794,75,28,0.41669044094779617,0.6467462635976792,0.2724677678926485
15.11795,60,40,0.43211079620554216,0.6736102386852832,0.2632498962228259
16.070797,55,44,0.41861180467218073,0.6620986055800836,0.26699593783087927
16.992387,53,43,0.4253365803972265,0.67721801815057,0.2643713815342124
17.906789,49,55,0.46670937391198614,0.72699338459262,0.25415211525858766
18.858206,53,54,0.47145937336879506,0.7389463272743073,0.2504183107144399
19.852257,44,60,0.4817474548505929,0.7467066959148398,0.24902045369444353
20.834175,37,61,0.46639854367741135,0.7326389786160231,0.25199090031705373
21.769888,34,66,0.46150791943719754,0.7190180139229132,0.25626000871474436
22.711585,39,56,0.4790324781847915,0.7418666976019532,0.2539699988106944
23.626968,40,51,0.470451200120546,0.7325865010221718,0.25280789471763876
24.506965,41,47,0.48665566709924857,0.7486266209850252,0.2503747656381995
25.355603,36,48,0.5016541849237682,0.766950143872402,0.24683102518056554
26.199598,31,51,0.5153187471509761,0.7796967426351064,0.24404646327530796
27.02204,29,50,0.5059026040566589,0.7767234764006014,0.24476913176951112
27.815269,26,53,0.5330478900404012,0.8035088848412888,0.24080892142876398
28.608432,18,59,0.5425859537476991,0.8026891007035927,0.2423479763014572
29.385654,22,56,0.5709203726155258,0.8209080429930485,0.23900964655772694
30.181794,25,59,0.6079603559606283,0.8444619411967668,0.23477884753764322
31.005343,28,54,0.6265410710831739,0.8529904332409198,0.23328266075950654
31.822247,21,57,0.639879890549666,0.8483712731800608,0.23305286689418378
32.610132,21,47,0.6893756162985908,0.8878606129248201,0.22638420244204976
33.316295,24,46,0.6968816737243053,0.9010052235794804,0.2226107232434625
34.016444,17,54,0.6880763060709097,0.886854008376134,0.22442931136158778
34.475182,16,42,0.6422215687957523,0.8493395246198058,0.2308829226054868
34.933458,19,38,0.6623670273009692,0.8690371512911316,0.2273172100272813
35.411493,16,44,0.6836990280054817,0.8888047866273481,0.22434329641533368
35.88213,19,33,0.7095404750368388,0.9027529515370507,0.22178795789062816
36.338032,23,26,0.7000305185529456,0.8915583352224772,0.2233173189119061
36.777731,22,27,0.6755536145226254,0.8828500695504391,0.2253819876890803
37.230221,16,37,0.6888935890847752,0.8918242860739692,0.22390777068072576
37.687789,12,35,0.7138775279471303,0.8999731324135262,0.22310416713343667
38.330878,15,30,0.706870013228526,0.8970119546775134,0.2239462755226625
38.751748,14,30,0.7205214704459396,0.8834993734775379,0.2260949938615472
39.189408,15,30,0.7509020104298264,0.8920805471309906,0.22374998613163294
39.778048,15,26,0.7686023787990982,0.8946959894584363,0.22305182134561644
40.32783,14,28,0.8320584613535081,0.9404012982950595,0.21254795631117954
40.873147,18,19,0.8353019914192457,0.9578192188993605,0.21024939251596594
41.29678,15,26,0.8239034561895935,0.9507504506559068,0.21146797775220844
41.734954,15,21,0.864874455884553,0.9645166474871609,0.20812414913519467
42.171434,16,19,0.8701822352153407,0.9665697443417154,0.20766450386151855
42.677421,18,17,0.8454167372781449,0.9616044774383629,0.20936692985627015
43.168592,18,20,0.8776391490374819,0.9666429728391129,0.20734465610684238
43.606837,17,19,0.8772524354246435,0.9675283090441013,0.20724865708166756
44.031672,19,11,0.9010747324174933,0.9681245438956817,0.2060851360729586
44.524902,19,10,0.9060480763680244,0.9684422259409462,0.20581763312192355
45.040656,22,11,0.875178908135398,0.9601854194226941,0.20813827569887874
45.570182,24,10,0.856016722318526,0.9543898865670759,0.20970211289315657
46.087041,22,8,0.924157735425341,0.9685123074783133,0.20504101191803406
46.56216,19,8,0.9203592353870321,0.9681960009012648,0.20523833368481847
47.030932,17,7,0.9138958639437135,0.9663961508860038,0.2057344473241908
47.45717,17,7,0.9709123796124463,0.9811358075671354,0.20150885257287393
47.871157,18,5,0.9462725213990772,0.9783488573042636,0.20291486929418462
48.295646,16,6,0.9763929473365319,0.981621863098329,0.20121858948662333
48.664143,12,6,0.9850786754938009,0.9823866892625465,0.20075960202806334
48.972471,14,3,0.9747301493280182,0.9814717355578738,0.20130721018646103
49.300945,12,3,0.9593169564444904,0.9801350397504701,0.20211791403390458
49.615115,9,2,0.9439037635609625,0.9787983439430663,0.20292861788134814
49.836981,9,1,0.9439037635609625,0.9787983439430663,0.20292861788134814
50.048304,11,0,0,0,0
