time,healthies,parazites,mean_vir,mean_trans,mean_recov
0.568141,95,10,0.17046070748640121,0.24846348082828565,0.5596872280834106
1.458856,96,10,0.15881060361037105,0.2525448905154222,0.5848167990786021
2.447931,96,9,0.17047295488326494,0.27482122777948226,0.589223623932833
3.44966,102,15,0.18994577606008073,0.30830595732412824,0.5335551991243411
4.434011,93,22,0.21052051115087245,0.3442780658823272,0.5098442215905125
5.421205,84,20,0.23610979477710187,0.3940693398261494,0.510670037904158
6.41083,77,20,0.20045475281474565,0.3294879445106668,0.5313996193733731
7.400418,74,26,0.2472050652785913,0.40236358823391777,0.47901546908416204
8.386343,72,25,0.24399188690772888,0.3938165207964712,0.44445957302959554
9.373107,70,27,0.2603213485179996,0.4209283716215427,0.39102602353768534
10.358842,60,37,0.29091259150120613,0.4717725337134891,0.3453275205047141
11.308618,52,40,0.2646969185897042,0.41591780194227634,0.34914352628035944
12.194178,46,39,0.30098540652626465,0.4844821042827151,0.31115048267632733
13.120082,43,47,0.35045712862342154,0.5500949533259709,0.2935430949868135
14.111153,42,53,0.4014998149076263,0.6159042860446599,0.2793221245103468
15.10037,37,59,0.438010536003089,0.6698334745630579,0.26734488414482066
16.089899,24,69,0.47952796249385116,0.7074467946271555,0.26092359882121
17.043769,26,65,0.4769740597597884,0.7031211684010101,0.25946870937885175
17.990124,25,65,0.5222542288358489,0.7487293416802103,0.2505643586778464
18.97675,29,67,0.513499646017068,0.7362323485996105,0.2524427809989443
19.967386,35,67,0.5461287878236036,0.7492571180637629,0.24919479252915475
20.955242,26,67,0.5802026747766349,0.7697005969711366,0.24538473718736592
21.903541,22,70,0.6243371307146746,0.8035534351561022,0.24199538239996515
22.846832,28,63,0.6239065323803363,0.7958990151025773,0.24864078649421567
23.731835,31,56,0.6411881767872082,0.7981298259185062,0.24895732654815875
24.572543,31,50,0.701342988999139,0.8616291228557578,0.23506930315591268
25.466135,32,50,0.7067359559793818,0.8804818202464044,0.2248595559211977
26.346795,33,46,0.6862394289919053,0.8778924601338945,0.22619461451774125
27.16806,23,50,0.6980229306098833,0.8938416698154406,0.22327016630008878
27.959982,20,51,0.6979802026863315,0.8983395423472186,0.22282010128506077
28.717243,20,46,0.7366967651021487,0.9225686366525416,0.21855305513100454
29.475942,22,41,0.7721072674974025,0.9337727315725773,0.21571842404084793
30.248754,23,41,0.7772920984168533,0.940777673823184,0.21478214583489916
30.919017,22,33,0.7887944367469464,0.9453507389937666,0.21376555137425024
31.620797,19,38,0.8050723721690863,0.9507284907601714,0.2124322348792097
32.272404,23,27,0.821252311722762,0.9554489197594603,0.2111605408166861
33.056301,32,35,0.8194818627294591,0.9535591391201479,0.2114351020415572
33.772197,28,35,0.8143949583038139,0.9496944190592925,0.2120837386833276
34.437652,24,32,0.8145086345740126,0.9497740458875593,0.21209160457223822
35.16759,26,38,0.7956047882952685,0.9433980691060825,0.21366957219898472
35.892428,29,33,0.7821326083466509,0.9345663181874977,0.21519392928185346
36.582563,20,37,0.7584918338373166,0.9242831676588719,0.21731448011472573
37.202339,20,30,0.7741958762377907,0.9269830773844233,0.21625252225037314
37.794885,23,24,0.8000961966995406,0.9331431671787241,0.2143755611855023
38.358153,20,21,0.8324873795657304,0.9390825298221971,0.2121825254229919
38.9188,19,21,0.785232077743033,0.9128544888932191,0.21696189197836463
39.419858,12,20,0.7628841928105274,0.9154860605017955,0.21783864386393126
39.952149,17,19,0.8594107293364893,0.9547169786600204,0.2093306803272563
40.485025,19,15,0.8369478133177185,0.9460574925747561,0.21130472056248853
40.95466,20,13,0.796842001694952,0.9343755172971686,0.21442556294107895
41.392338,22,13,0.7850117537162158,0.9342596382689395,0.2150220563142233
41.826758,23,12,0.8317534276602531,0.9571840692561387,0.21049336633518093
42.257098,26,10,0.842563668683247,0.9578345213820325,0.2099166582426412
42.691079,26,8,0.8526627924618052,0.9595842048276578,0.20924931950044384
43.248535,26,10,0.8852862870660848,0.9684378784758858,0.20674972200422914
43.674704,25,9,0.8774632756702436,0.9670488943729099,0.20726371546402766
44.020059,22,4,0.8863872496098416,0.9717143104023093,0.206306593346197
44.433959,25,5,0.7836644178445467,0.9499766698263616,0.21352820499448927
44.771096,25,3,0.8326962185120457,0.9601801565258402,0.2101014001409444
45.188411,29,2,0.8186397906052816,0.955887066034816,0.21126105756831254
0.468682,0,0,0,0,0
0.57192,95,10,0.1749031775242963,0.2503087339812825,0.559279764658887
1.460321,99,8,0.1463322894618399,0.19850025204818797,0.6243357190277152
2.462455,103,7,0.04709074056373498,0.04878609148176755,0.6420583370807585
3.451225,107,6,0.051039794723497206,0.051673959874889354,0.5952551997824019
4.450301,102,5,0.04648193378486004,0.04725054535312884,0.620699732486598
5.440582,106,6,0.06204958713765707,0.06222488448615279,0.5117290454245255
6.431137,117,9,0.06331545428842127,0.06379671244361951,0.5091561397835377
7.433677,121,8,0.05338413764432746,0.05242139065439663,0.5355150204993855
8.433213,128,7,0.05380138176213063,0.05285750579377001,0.5341378269435086
9.435176,127,7,0.05713933470455603,0.056346426908756984,0.523120278496494
10.428542,143,6,0.054357707252534866,0.053438992646267836,0.5323015688690061
11.418348,142,13,0.05693785202344696,0.05609395070774499,0.5233955471421056
12.411906,135,15,0.06755316166512072,0.07027777181941823,0.5030421637966521
13.407604,137,15,0.06222277025827106,0.06256037415867038,0.5104037732925119
14.412658,129,29,0.0626678356270556,0.06306070094169289,0.5091079484329025
15.411025,116,45,0.06514152463519457,0.06577306581170402,0.504079294730528
16.411425,113,49,0.0691127436196979,0.07015101042928287,0.49196274794255573
17.405147,105,50,0.06915358244185435,0.07142249672224366,0.5019910922269757
18.395054,99,55,0.07088500860962235,0.07430050729923353,0.5002789057984965
19.405638,92,69,0.06906991404175704,0.07397185813326217,0.5290051799714253
20.407715,83,81,0.08664392781045543,0.09758724487167784,0.48591497366474146
21.416825,78,97,0.10134693146960001,0.1169463670808566,0.4496216975088553
22.423691,71,112,0.11289276164281889,0.13310427216983706,0.42022544555687463
23.443151,63,118,0.11904465641385444,0.1439228120097727,0.41749520870782336
24.448154,61,124,0.12848908261358408,0.15812586921574748,0.4029617042006628
25.474694,59,127,0.14210211264898395,0.18065025918004143,0.38487828602836704
26.494301,55,126,0.15095567428225334,0.196670335517305,0.3790526598023461
27.507294,46,143,0.15527974979363143,0.20378149138965074,0.37465117096107425
28.509622,42,142,0.16328048304647635,0.21792180061309366,0.36544809861075955
29.532402,38,142,0.17184749520542614,0.23396844342555417,0.35733366574035447
30.544206,35,146,0.18136444073339986,0.2520239896054239,0.34884095763743
31.53743,32,162,0.20202066579204508,0.2935703671002643,0.3367025448312982
32.529816,25,174,0.21218024210825467,0.3148048148053633,0.33437161417771105
33.543825,29,170,0.2375374745851554,0.36342583976683684,0.31684175451729396
34.541167,33,167,0.2560718811663138,0.3996726837605515,0.30733027403358537
35.537606,39,161,0.26554165794485285,0.41867936792158583,0.30336336933987534
36.555353,30,164,0.278816162729278,0.4444431187682637,0.2990750539896729
37.549876,24,177,0.2913391505237963,0.46487761081286444,0.2949873879998696
38.545967,26,166,0.29376580826661675,0.4683769048248843,0.2940192674550102
39.547076,28,165,0.3129988359482768,0.5052886194356081,0.28837506484352077
40.5445,24,182,0.33534523152375206,0.5427613223837308,0.28231188801370394
41.557645,23,171,0.36604400314629104,0.5841448786645275,0.27560079529877074
42.573069,25,162,0.3947942697140593,0.6269374084800502,0.26892535753218
43.584979,17,164,0.43345790174952165,0.6769462507680388,0.2595851125154061
44.604862,24,146,0.4361979592373881,0.6783745591715521,0.25993984572832485
45.607622,28,135,0.4711460309994407,0.7113044134381978,0.25447123669741645
46.624173,25,138,0.5067940479688311,0.7527734605626737,0.2480558112093318
47.617168,21,133,0.5459823647779247,0.7745238620303426,0.2432502753254944
48.621702,20,142,0.5698679085503526,0.803789021414927,0.23841573966497265
49.619443,22,144,0.6021081061338082,0.8217055692600943,0.23504524203381802
50.632985,18,134,0.6418914983762632,0.8480517844939051,0.23033886371987697
51.641133,26,114,0.6864065576716372,0.8710927832138633,0.22595359620958144
52.648812,14,115,0.7166307047912959,0.8874862224751693,0.22324369155131168
53.652566,21,103,0.7288792326125135,0.8991681828628139,0.22154948348444553
54.643178,27,88,0.7482106647707281,0.9059650635820078,0.22001071022791108
55.635601,25,90,0.7586498606797336,0.9156006428121843,0.21857730158023986
56.635589,31,79,0.7721408136989222,0.9356043805877653,0.21548077591235926
57.624896,20,89,0.7738221271514505,0.9364608225247276,0.21531647753730665
58.622007,18,85,0.7594472465336032,0.9322101478557402,0.21644966213583608
59.612325,19,85,0.7806190986175333,0.9348431440581728,0.21514072518842453
60.601493,25,77,0.7670310082882771,0.931391855970515,0.21614522925776689
61.588879,22,88,0.7894134199482804,0.9418874099475577,0.21401907972177278
62.580361,19,86,0.8234900337801591,0.9534104985357105,0.2112221124140097
63.56761,20,84,0.8456187335678351,0.9600252230152594,0.20946945102324707
64.541388,25,70,0.8555439517006074,0.9609440526625982,0.20892260526855805
65.533305,30,68,0.8643285858226313,0.9630086673661968,0.20828731921381044
66.4941,24,68,0.8701194858556075,0.9640844897166903,0.20790213190740844
67.336288,23,58,0.8892602359515621,0.9698022761737972,0.20641338259417105
68.133648,18,55,0.8770176290099777,0.9658771817147943,0.20738713079967477
68.874037,15,52,0.8751380896515226,0.9651742559549222,0.2075560087127397
69.615474,17,49,0.8804683493452995,0.9689092661695061,0.20689884244551315
70.28542,22,34,0.8818029962206204,0.9704910032583631,0.2066742455850459
70.973526,22,36,0.8557544897795825,0.9660056197759747,0.20836902269566776
71.511621,27,30,0.8557830380827863,0.9661331281553963,0.20834893347741315
71.963303,25,32,0.8465873927246315,0.9644741887869549,0.20895801544621823
72.401088,21,30,0.8426610025434866,0.963473933131052,0.2092570742520238
72.89378,19,30,0.8453209800048676,0.9630786712216683,0.20920207062123594
73.367907,25,31,0.8454648471198224,0.9635777536215773,0.20912926707620538
73.827901,23,28,0.8458187684144924,0.9645258110846904,0.20898758280175142
74.266557,23,25,0.8507513927806762,0.9662693230072059,0.20854588174706176
74.698084,24,20,0.8597081708259082,0.9680845999306472,0.20792600282356705
75.134126,25,20,0.8555087717789481,0.9673153106339789,0.20820825899830409
75.573766,26,21,0.8535946564390374,0.9670492301108078,0.20832552616774816
76.00798,21,22,0.8430550173214454,0.9638482099569927,0.20918382907759095
76.638321,19,24,0.8400733287014361,0.9614616462140478,0.20959401605301933
77.163319,19,17,0.8539252695606564,0.9637509760208097,0.20870337221311835
77.685951,22,12,0.8384412678646836,0.9591893531427734,0.20991351183872045
78.221852,20,11,0.8140334878045624,0.9512426806876337,0.2119282595349251
78.731938,19,12,0.8436721619182347,0.9585684726083946,0.20974333428884862
79.257396,17,18,0.8181384306081548,0.9526578258692184,0.21157063166702977
79.764153,17,14,0.8103777868200499,0.9520999308036898,0.2119785742841847
80.268945,21,9,0.7707109474966373,0.941456012864448,0.21498657399046017
80.746864,21,7,0.7814901103276545,0.94497609357678,0.2140979641837797
81.219109,22,5,0.8376477399841005,0.9647443784578206,0.2093115591391938
81.64823,21,1,0.8576315345673897,0.9682914036306269,0.20798156793605094
81.997408,23,1,0.8576315345673897,0.9682914036306269,0.20798156793605094
82.390476,19,1,0.8576315345673897,0.9682914036306269,0.20798156793605094
