time,healthies,parazites,mean_vir,mean_trans,mean_recov
0.55557,95,10,0.1749031775242963,0.2503087339812825,0.559279764658887
1.446497,100,7,0.1440989222461933,0.21700951059130133,0.5467489867069254
2.446488,104,6,0.13793881251375653,0.1960290453883329,0.4932717329097082
3.437171,104,8,0.13525589128288804,0.1865956573128242,0.47035886163159435
4.433628,94,14,0.1743834879580307,0.2539722866762115,0.3985380534900322
5.42093,97,15,0.1792838156772308,0.25485065933867174,0.3772210884813605
6.414974,99,13,0.19517259702501116,0.28410092496069583,0.3666641457888999
7.411772,99,14,0.20914870886566733,0.31377840252611383,0.36819078889964596
8.411615,105,16,0.24890137869197787,0.3833670502145514,0.32336919499089445
9.403941,102,14,0.28042231261953476,0.42719764460134974,0.31450931049124925
10.397522,110,16,0.2570419372028321,0.3828964366130063,0.3202112622336619
11.384063,103,28,0.2629419543478561,0.39989507348927283,0.3098200151841044
12.369654,102,26,0.28993921642205756,0.44395230534920904,0.30333614400699394
13.358133,103,33,0.25215297014390375,0.37955988859565937,0.32067179047017197
14.361309,98,42,0.29123903933272205,0.45147767706133013,0.30241166204402736
15.365649,87,53,0.3340296761474946,0.5166813502318096,0.2902982215182739
16.35687,82,57,0.3134117038370141,0.4839511855265688,0.2968544638722881
17.356454,64,70,0.36107960657816973,0.5429282899052514,0.286996778612539
18.349338,49,86,0.4226318276523928,0.6134188790003009,0.27470485808330963
19.342175,43,90,0.4832635397674515,0.665104145041878,0.26699924325661784
20.337449,44,86,0.531164441676703,0.7237765052399708,0.2571724591592329
21.325704,42,82,0.5763525915207627,0.757187032688331,0.25522008411375047
22.323844,35,93,0.5868069490664042,0.7781285904378177,0.2493435233369656
23.311956,27,101,0.6468939906727675,0.8247436056016397,0.23843464129197678
24.309428,23,92,0.6708692248080248,0.8428843101753204,0.23442283229563426
25.298747,22,89,0.6732397693584496,0.8212139618222026,0.2372204783643983
26.288018,23,83,0.6640336874547998,0.8203589225041213,0.23457599814054172
27.25877,22,77,0.6924976886498326,0.8427610322639988,0.2307082054329609
28.238917,18,82,0.700252007963277,0.8419647097723744,0.23062509780830878
29.168135,17,79,0.7141911421034984,0.8568817526670219,0.22714965597046088
30.142955,18,78,0.7164392412149184,0.8506388812853475,0.22712670878818003
31.06857,23,68,0.7402426889786888,0.8671513612705836,0.2240786345801118
31.914692,25,58,0.7065803314664001,0.8547513067663339,0.2269304649217857
32.367378,25,47,0.7187267746252894,0.8589139692501043,0.2257346380699967
33.088853,32,47,0.7691002999988168,0.8830973405372037,0.22099497675396165
33.748146,38,35,0.8091037472066045,0.9197554990131298,0.21520989661801218
34.440214,39,32,0.7993392266896328,0.9288139399577239,0.2147644403700544
35.206592,35,36,0.8083602767307817,0.9348811148300155,0.21374930109910295
35.991036,31,41,0.8291836063609358,0.9449416563669523,0.21177993572851683
36.808796,37,38,0.8222150931716221,0.948436300678749,0.2117635111459944
